Date,SoilMoisture
"1982-02-23:12 AM",0.4365
"1982-02-24:12 AM",0.4023
"1982-02-25:12 AM",0.4051
"1982-02-26:12 AM",0.3855
"1982-02-27:12 AM",0.3879
"1982-02-28:12 AM",0.3635
"1982-03-01:12 AM",0.3729
"1982-03-02:12 AM",0.3787
"1982-03-03:12 AM",0.3696
"1982-03-04:12 AM",0.3523
"1982-03-05:12 AM",0.3349
"1982-03-06:12 AM",0.3435
"1982-03-07:12 AM",0.3617
"1982-03-08:12 AM",0.3811
"1982-03-09:12 AM",0.3576
"1982-03-10:12 AM",0.3482
"1982-03-11:12 AM",0.3465
"1982-03-12:12 AM",0.3486
"1982-03-13:12 AM",0.3447
"1982-03-14:12 AM",0.3417
"1982-03-15:12 AM",0.3416
"1982-03-16:12 AM",0.3347
"1982-03-17:12 AM",0.3331
"1982-03-18:12 AM",0.3281
"1982-03-19:12 AM",0.3262
"1982-03-20:12 AM",0.3124
"1982-03-21:12 AM",0.3141
"1982-03-22:12 AM",0.3374
"1982-03-23:12 AM",0.3343
"1982-03-24:12 AM",0.3256
"1982-03-25:12 AM",0.3189
"1982-03-26:12 AM",0.3242
"1982-03-27:12 AM",0.3403
"1982-03-28:12 AM",0.3263
"1982-03-29:12 AM",0.3313
"1982-03-30:12 AM",0.3088
"1982-03-31:12 AM",0.3069
"1982-04-01:12 AM",0.3061
"1982-04-02:12 AM",0.3244
"1982-04-03:12 AM",0.2958
"1982-04-04:12 AM",0.2916
"1982-04-05:12 AM",0.2939
"1982-04-06:12 AM",0.2871
"1982-04-07:12 AM",0.2906
"1982-04-08:12 AM",0.2602
"1982-04-09:12 AM",0.2607
"1982-04-10:12 AM",0.2609
"1982-04-11:12 AM",0.259
"1982-04-12:12 AM",0.2808
"1982-04-13:12 AM",0.2658
"1982-04-14:12 AM",0.2445
"1982-04-15:12 AM",0.2435
"1982-04-16:12 AM",0.1964
"1982-04-17:12 AM",0.1941
"1982-04-18:12 AM",0.1948
"1982-04-19:12 AM",0.1948
"1982-04-20:12 AM",0.1893
"1982-04-21:12 AM",0.1846
"1982-04-22:12 AM",0.199
"1982-04-23:12 AM",0.2419
"1982-04-24:12 AM",0.2384
"1982-04-25:12 AM",0.2445
"1982-04-26:12 AM",0.243
"1982-04-27:12 AM",0.2431
"1982-04-28:12 AM",0.2317
"1982-04-29:12 AM",0.1949
"1982-04-30:12 AM",0.191
"1982-05-01:12 AM",0.1997
"1982-05-02:12 AM",0.1978
"1982-05-03:12 AM",0.2332
"1982-05-04:12 AM",0.2551
"1982-05-05:12 AM",0.3095
"1982-05-06:12 AM",0.267
"1982-05-07:12 AM",0.2554
"1982-05-08:12 AM",0.2521
"1982-05-09:12 AM",0.2348
"1982-05-10:12 AM",0.2221
"1982-05-11:12 AM",0.2123
"1982-05-12:12 AM",0.3077
"1982-05-13:12 AM",0.2624
"1982-05-14:12 AM",0.2432
"1982-05-15:12 AM",0.2336
"1982-05-16:12 AM",0.2475
"1982-05-17:12 AM",0.2177
"1982-05-18:12 AM",0.21
"1982-05-19:12 AM",0.1993
"1982-05-20:12 AM",0.192
"1982-05-21:12 AM",0.1876
"1982-05-22:12 AM",0.1856
"1982-05-23:12 AM",0.181
"1982-05-24:12 AM",0.1774
"1982-05-25:12 AM",0.1744
"1982-05-26:12 AM",0.171
"1982-05-27:12 AM",0.1691
"1982-05-28:12 AM",0.2067
"1982-05-29:12 AM",0.1653
"1982-05-30:12 AM",0.1623
"1982-05-31:12 AM",0.1602
"1982-06-01:12 AM",0.1583
"1982-06-02:12 AM",0.1561
"1982-06-03:12 AM",0.1541
"1982-06-04:12 AM",0.1526
"1982-06-05:12 AM",0.1506
"1982-06-06:12 AM",0.149
"1982-06-07:12 AM",0.1478
"1982-06-08:12 AM",0.1465
"1982-06-09:12 AM",0.1457
"1982-06-10:12 AM",0.145
"1982-06-11:12 AM",0.1443
"1982-06-12:12 AM",0.1437
"1982-06-13:12 AM",0.1428
"1982-06-14:12 AM",0.1419
"1982-06-15:12 AM",0.1412
"1982-06-16:12 AM",0.1408
"1982-06-17:12 AM",0.1408
"1982-06-18:12 AM",0.142
"1982-06-19:12 AM",0.1435
"1982-06-20:12 AM",0.1405
"1982-06-21:12 AM",0.1419
"1982-06-22:12 AM",0.1411
"1982-06-23:12 AM",0.1407
"1982-06-24:12 AM",0.1402
"1982-06-25:12 AM",0.1397
"1982-06-26:12 AM",0.1391
"1982-06-27:12 AM",0.1387
"1982-06-28:12 AM",0.1383
"1982-06-29:12 AM",0.1378
"1982-06-30:12 AM",0.1373
"1982-07-01:12 AM",0.1383
"1982-07-02:12 AM",0.1375
"1982-07-03:12 AM",0.1371
"1982-07-04:12 AM",0.1366
"1982-07-05:12 AM",0.1361
"1982-07-06:12 AM",0.1357
"1982-07-07:12 AM",0.1356
"1982-07-08:12 AM",0.1352
"1982-07-09:12 AM",0.1351
"1982-07-10:12 AM",0.1348
"1982-07-11:12 AM",0.1346
"1982-07-12:12 AM",0.1344
"1982-07-13:12 AM",0.1341
"1982-07-14:12 AM",0.1338
"1982-07-15:12 AM",0.1335
"1982-07-16:12 AM",0.1347
"1982-07-17:12 AM",0.155
"1982-07-18:12 AM",0.1567
"1982-07-19:12 AM",0.1399
"1982-07-20:12 AM",0.141
"1982-07-21:12 AM",0.1503
"1982-07-22:12 AM",0.2708
"1982-07-23:12 AM",0.1493
"1982-07-24:12 AM",0.1473
"1982-07-25:12 AM",0.1526
"1982-07-26:12 AM",0.1642
"1982-07-27:12 AM",0.1572
"1982-07-28:12 AM",0.2145
"1982-07-29:12 AM",0.2525
"1982-07-30:12 AM",0.25
"1982-07-31:12 AM",0.2476
"1982-08-01:12 AM",0.2502
"1982-08-02:12 AM",0.2597
"1982-08-03:12 AM",0.2482
"1982-08-04:12 AM",0.2453
"1982-08-05:12 AM",0.2324
"1982-08-06:12 AM",0.2229
"1982-08-07:12 AM",0.2179
"1982-08-08:12 AM",0.218
"1982-08-09:12 AM",0.21
"1982-08-10:12 AM",0.2115
"1982-08-11:12 AM",0.2119
"1982-08-12:12 AM",0.2294
"1982-08-13:12 AM",0.2602
"1982-08-14:12 AM",0.2664
"1982-08-15:12 AM",0.2641
"1982-08-16:12 AM",0.2527
"1982-08-17:12 AM",0.2458
"1982-08-18:12 AM",0.2448
"1982-08-19:12 AM",0.2358
"1982-08-20:12 AM",0.2264
"1982-08-21:12 AM",0.2655
"1982-08-22:12 AM",0.2759
"1982-08-23:12 AM",0.2682
"1982-08-24:12 AM",0.3108
"1982-08-25:12 AM",0.2938
"1982-08-26:12 AM",0.3054
"1982-08-27:12 AM",0.3065
"1982-08-28:12 AM",0.2867
"1982-08-29:12 AM",0.274
"1982-08-30:12 AM",0.2772
"1982-08-31:12 AM",0.2635
"1982-09-01:12 AM",0.2483
"1982-09-02:12 AM",0.2371
"1982-09-03:12 AM",0.2289
"1982-09-04:12 AM",0.3002
"1982-09-05:12 AM",0.2543
"1982-09-06:12 AM",0.2334
"1982-09-07:12 AM",0.2426
"1982-09-08:12 AM",0.2277
"1982-09-09:12 AM",0.2308
"1982-09-10:12 AM",0.2598
"1982-09-11:12 AM",0.3329
"1982-09-12:12 AM",0.296
"1982-09-13:12 AM",0.2788
"1982-09-14:12 AM",0.2783
"1982-09-15:12 AM",0.2585
"1982-09-16:12 AM",0.2408
"1982-09-17:12 AM",0.2288
"1982-09-18:12 AM",0.2463
"1982-09-19:12 AM",0.224
"1982-09-20:12 AM",0.2231
"1982-09-21:12 AM",0.2515
"1982-09-22:12 AM",0.25
"1982-09-23:12 AM",0.2398
"1982-09-24:12 AM",0.2293
"1982-09-25:12 AM",0.2212
"1982-09-26:12 AM",0.2161
"1982-09-27:12 AM",0.2058
"1982-09-28:12 AM",0.2092
"1982-09-29:12 AM",0.2018
"1982-09-30:12 AM",0.1958
"1982-10-01:12 AM",0.1912
"1982-10-02:12 AM",0.1879
"1982-10-03:12 AM",0.185
"1982-10-04:12 AM",0.1814
"1982-10-05:12 AM",0.1768
"1982-10-06:12 AM",0.1741
"1982-10-07:12 AM",0.1721
"1982-10-08:12 AM",0.1688
"1982-10-09:12 AM",0.167
"1982-10-10:12 AM",0.1657
"1982-10-11:12 AM",0.1647
"1982-10-12:12 AM",0.1634
"1982-10-13:12 AM",0.1625
"1982-10-14:12 AM",0.1618
"1982-10-15:12 AM",0.1611
"1982-10-16:12 AM",0.1603
"1982-10-17:12 AM",0.1593
"1982-10-18:12 AM",0.1579
"1982-10-19:12 AM",0.1566
"1982-10-20:12 AM",0.1561
"1982-10-21:12 AM",0.1552
"1982-10-22:12 AM",0.1547
"1982-10-23:12 AM",0.1542
"1982-10-24:12 AM",0.1537
"1982-10-25:12 AM",0.1544
"1982-10-26:12 AM",0.1526
"1982-10-27:12 AM",0.1694
"1982-10-28:12 AM",0.1658
"1982-10-29:12 AM",0.1652
"1982-10-30:12 AM",0.1645
"1982-10-31:12 AM",0.1708
"1982-11-01:12 AM",0.1683
"1982-11-02:12 AM",0.168
"1982-11-03:12 AM",0.1676
"1982-11-04:12 AM",0.1679
"1982-11-05:12 AM",0.1675
"1982-11-06:12 AM",0.1667
"1982-11-07:12 AM",0.1667
"1982-11-08:12 AM",0.1682
"1982-11-09:12 AM",0.2355
"1982-11-10:12 AM",0.2312
"1982-11-11:12 AM",0.2488
"1982-11-12:12 AM",0.2306
"1982-11-13:12 AM",0.2296
"1982-11-14:12 AM",0.2276
"1982-11-15:12 AM",0.2263
"1982-11-16:12 AM",0.2253
"1982-11-17:12 AM",0.2252
"1982-11-18:12 AM",0.3067
"1982-11-19:12 AM",0.2726
"1982-11-20:12 AM",0.2746
"1982-11-21:12 AM",0.2677
"1982-11-22:12 AM",0.2619
"1982-11-23:12 AM",0.2787
"1982-11-24:12 AM",0.2684
"1982-11-25:12 AM",0.2678
"1982-11-26:12 AM",0.2644
"1982-11-27:12 AM",0.2634
"1982-11-28:12 AM",0.2614
"1982-11-29:12 AM",0.2772
"1982-11-30:12 AM",0.268
"1982-12-01:12 AM",0.3098
"1982-12-02:12 AM",0.3057
"1982-12-03:12 AM",0.3044
"1982-12-04:12 AM",0.3119
"1982-12-05:12 AM",0.3219
"1982-12-06:12 AM",0.3291
"1982-12-07:12 AM",0.3503
"1982-12-08:12 AM",0.354
"1982-12-09:12 AM",0.3714
"1982-12-10:12 AM",0.4087
"1982-12-11:12 AM",0.3977
"1982-12-12:12 AM",0.3499
"1982-12-13:12 AM",0.3582
"1982-12-14:12 AM",0.3584
"1982-12-15:12 AM",0.3592
"1982-12-16:12 AM",0.3683
"1982-12-17:12 AM",0.3723
"1982-12-18:12 AM",0.3701
"1982-12-19:12 AM",0.3705
"1982-12-20:12 AM",0.3733
"1982-12-21:12 AM",0.3735
"1982-12-22:12 AM",0.3778
"1982-12-23:12 AM",0.3929
"1982-12-24:12 AM",0.3423
"1982-12-25:12 AM",0.3429
"1982-12-26:12 AM",0.3445
"1982-12-27:12 AM",0.3461
"1982-12-28:12 AM",0.3476
"1982-12-29:12 AM",0.3491
"1982-12-30:12 AM",0.3505
"1982-12-31:12 AM",0.3516
"1983-01-01:12 AM",0.3527
"1983-01-02:12 AM",0.3539
"1983-01-03:12 AM",0.3572
"1983-01-04:12 AM",0.3611
"1983-01-05:12 AM",0.3695
"1983-01-06:12 AM",0.3881
"1983-01-07:12 AM",0.4058
"1983-01-08:12 AM",0.4178
"1983-01-09:12 AM",0.4189
"1983-01-10:12 AM",0.4227
"1983-01-11:12 AM",0.428
"1983-01-12:12 AM",0.4363
"1983-01-13:12 AM",0.4475
"1983-01-14:12 AM",0.4476
"1983-01-15:12 AM",0.4475
"1983-01-16:12 AM",0.4475
"1983-01-17:12 AM",0.4559
"1983-01-18:12 AM",0.4636
"1983-01-19:12 AM",0.4602
"1983-01-20:12 AM",0.4621
"1983-01-21:12 AM",0.4618
"1983-01-22:12 AM",0.4619
"1983-01-23:12 AM",0.4626
"1983-01-24:12 AM",0.464
"1983-01-25:12 AM",0.464
"1983-01-26:12 AM",0.464
"1983-01-27:12 AM",0.464
"1983-01-28:12 AM",0.464
"1983-01-29:12 AM",0.4639
"1983-01-30:12 AM",0.464
"1983-01-31:12 AM",0.464
"1983-02-01:12 AM",0.464
"1983-02-02:12 AM",0.464
"1983-02-03:12 AM",0.464
"1983-02-04:12 AM",0.464
"1983-02-05:12 AM",0.464
"1983-02-06:12 AM",0.464
"1983-02-07:12 AM",0.464
"1983-02-08:12 AM",0.464
"1983-02-09:12 AM",0.464
"1983-02-10:12 AM",0.464
"1983-02-11:12 AM",0.464
"1983-02-12:12 AM",0.464
"1983-02-13:12 AM",0.464
"1983-02-14:12 AM",0.464
"1983-02-15:12 AM",0.464
"1983-02-16:12 AM",0.464
"1983-02-17:12 AM",0.464
"1983-02-18:12 AM",0.464
"1983-02-19:12 AM",0.464
"1983-02-20:12 AM",0.4633
"1983-02-21:12 AM",0.464
