Date,SoilMoisture
"1981-06-09:12 AM",0.16
"1981-06-10:12 AM",0.1569
"1981-06-11:12 AM",0.1541
"1981-06-12:12 AM",0.1516
"1981-06-13:12 AM",0.1492
"1981-06-14:12 AM",0.1471
"1981-06-15:12 AM",0.1455
"1981-06-16:12 AM",0.1445
"1981-06-17:12 AM",0.1435
"1981-06-18:12 AM",0.1425
"1981-06-19:12 AM",0.1416
"1981-06-20:12 AM",0.1407
"1981-06-21:12 AM",0.1398
"1981-06-22:12 AM",0.1391
"1981-06-23:12 AM",0.1385
"1981-06-24:12 AM",0.1379
"1981-06-25:12 AM",0.1373
"1981-06-26:12 AM",0.1416
"1981-06-27:12 AM",0.1397
"1981-06-28:12 AM",0.1527
"1981-06-29:12 AM",0.1479
"1981-06-30:12 AM",0.1491
"1981-07-01:12 AM",0.1975
"1981-07-02:12 AM",0.2063
"1981-07-03:12 AM",0.196
"1981-07-04:12 AM",0.1868
"1981-07-05:12 AM",0.1785
"1981-07-06:12 AM",0.173
"1981-07-07:12 AM",0.1737
"1981-07-08:12 AM",0.1722
"1981-07-09:12 AM",0.1724
"1981-07-10:12 AM",0.2381
"1981-07-11:12 AM",0.2186
"1981-07-12:12 AM",0.2349
"1981-07-13:12 AM",0.2288
"1981-07-14:12 AM",0.2389
"1981-07-15:12 AM",0.247
"1981-07-16:12 AM",0.2515
"1981-07-17:12 AM",0.2335
"1981-07-18:12 AM",0.2367
"1981-07-19:12 AM",0.2209
"1981-07-20:12 AM",0.206
"1981-07-21:12 AM",0.195
"1981-07-22:12 AM",0.1871
"1981-07-23:12 AM",0.2481
"1981-07-24:12 AM",0.2878
"1981-07-25:12 AM",0.1915
"1981-07-26:12 AM",0.2051
"1981-07-27:12 AM",0.183
"1981-07-28:12 AM",0.1791
"1981-07-29:12 AM",0.175
"1981-07-30:12 AM",0.1711
"1981-07-31:12 AM",0.1686
"1981-08-01:12 AM",0.1681
"1981-08-02:12 AM",0.1657
"1981-08-03:12 AM",0.1636
"1981-08-04:12 AM",0.1609
"1981-08-05:12 AM",0.1586
"1981-08-06:12 AM",0.1568
"1981-08-07:12 AM",0.1546
"1981-08-08:12 AM",0.1535
"1981-08-09:12 AM",0.1526
"1981-08-10:12 AM",0.1853
"1981-08-11:12 AM",0.1844
"1981-08-12:12 AM",0.1738
"1981-08-13:12 AM",0.1724
"1981-08-14:12 AM",0.1695
"1981-08-15:12 AM",0.1671
"1981-08-16:12 AM",0.1659
"1981-08-17:12 AM",0.164
"1981-08-18:12 AM",0.1645
"1981-08-19:12 AM",0.1663
"1981-08-20:12 AM",0.1642
"1981-08-21:12 AM",0.162
"1981-08-22:12 AM",0.1616
"1981-08-23:12 AM",0.1632
"1981-08-24:12 AM",0.1613
"1981-08-25:12 AM",0.16
"1981-08-26:12 AM",0.1585
"1981-08-27:12 AM",0.1572
"1981-08-28:12 AM",0.1639
"1981-08-29:12 AM",0.1816
"1981-08-30:12 AM",0.1701
"1981-08-31:12 AM",0.1785
"1981-09-01:12 AM",0.2048
"1981-09-02:12 AM",0.193
"1981-09-03:12 AM",0.1889
"1981-09-04:12 AM",0.1847
"1981-09-05:12 AM",0.2052
"1981-09-06:12 AM",0.2082
"1981-09-07:12 AM",0.2029
"1981-09-08:12 AM",0.1967
"1981-09-09:12 AM",0.2146
"1981-09-10:12 AM",0.2053
"1981-09-11:12 AM",0.2008
"1981-09-12:12 AM",0.1957
"1981-09-13:12 AM",0.1897
"1981-09-14:12 AM",0.1862
"1981-09-15:12 AM",0.1902
"1981-09-16:12 AM",0.1906
"1981-09-17:12 AM",0.1869
"1981-09-18:12 AM",0.1839
"1981-09-19:12 AM",0.1807
"1981-09-20:12 AM",0.1767
"1981-09-21:12 AM",0.1729
"1981-09-22:12 AM",0.1704
"1981-09-23:12 AM",0.1848
"1981-09-24:12 AM",0.2165
"1981-09-25:12 AM",0.1829
"1981-09-26:12 AM",0.1777
"1981-09-27:12 AM",0.1753
"1981-09-28:12 AM",0.1717
"1981-09-29:12 AM",0.1688
"1981-09-30:12 AM",0.1653
"1981-10-01:12 AM",0.1695
"1981-10-02:12 AM",0.2737
"1981-10-03:12 AM",0.2663
"1981-10-04:12 AM",0.2448
"1981-10-05:12 AM",0.2286
"1981-10-06:12 AM",0.2197
"1981-10-07:12 AM",0.2101
"1981-10-08:12 AM",0.2029
"1981-10-09:12 AM",0.1962
"1981-10-10:12 AM",0.1909
"1981-10-11:12 AM",0.1868
"1981-10-12:12 AM",0.1935
"1981-10-13:12 AM",0.1991
"1981-10-14:12 AM",0.1894
"1981-10-15:12 AM",0.1854
"1981-10-16:12 AM",0.1831
"1981-10-17:12 AM",0.1781
"1981-10-18:12 AM",0.1761
"1981-10-19:12 AM",0.1743
"1981-10-20:12 AM",0.1726
"1981-10-21:12 AM",0.1705
"1981-10-22:12 AM",0.1686
"1981-10-23:12 AM",0.1668
"1981-10-24:12 AM",0.1651
"1981-10-25:12 AM",0.1625
"1981-10-26:12 AM",0.1608
"1981-10-27:12 AM",0.1595
"1981-10-28:12 AM",0.1602
"1981-10-29:12 AM",0.1619
"1981-10-30:12 AM",0.1549
"1981-10-31:12 AM",0.1539
"1981-11-01:12 AM",0.1533
"1981-11-02:12 AM",0.1528
"1981-11-03:12 AM",0.1527
"1981-11-04:12 AM",0.1524
"1981-11-05:12 AM",0.1521
"1981-11-06:12 AM",0.1563
"1981-11-07:12 AM",0.1704
"1981-11-08:12 AM",0.1763
"1981-11-09:12 AM",0.177
"1981-11-10:12 AM",0.176
"1981-11-11:12 AM",0.1752
"1981-11-12:12 AM",0.174
"1981-11-13:12 AM",0.1722
"1981-11-14:12 AM",0.17
"1981-11-15:12 AM",0.1677
"1981-11-16:12 AM",0.1661
"1981-11-17:12 AM",0.1644
"1981-11-18:12 AM",0.1624
"1981-11-19:12 AM",0.1609
"1981-11-20:12 AM",0.1605
"1981-11-21:12 AM",0.1597
"1981-11-22:12 AM",0.1587
"1981-11-23:12 AM",0.1576
"1981-11-24:12 AM",0.1562
"1981-11-25:12 AM",0.1541
"1981-11-26:12 AM",0.1539
"1981-11-27:12 AM",0.1523
"1981-11-28:12 AM",0.1873
"1981-11-29:12 AM",0.271
"1981-11-30:12 AM",0.293
"1981-12-01:12 AM",0.305
"1981-12-02:12 AM",0.3154
"1981-12-03:12 AM",0.3481
"1981-12-04:12 AM",0.3591
"1981-12-05:12 AM",0.3522
"1981-12-06:12 AM",0.3424
"1981-12-07:12 AM",0.3134
"1981-12-08:12 AM",0.297
"1981-12-09:12 AM",0.283
"1981-12-10:12 AM",0.267
"1981-12-11:12 AM",0.2589
"1981-12-12:12 AM",0.247
"1981-12-13:12 AM",0.2418
"1981-12-14:12 AM",0.2373
"1981-12-15:12 AM",0.235
"1981-12-16:12 AM",0.2304
"1981-12-17:12 AM",0.2277
"1981-12-18:12 AM",0.2272
"1981-12-19:12 AM",0.2246
"1981-12-20:12 AM",0.2189
"1981-12-21:12 AM",0.2118
"1981-12-22:12 AM",0.216
"1981-12-23:12 AM",0.2062
"1981-12-24:12 AM",0.2067
"1981-12-25:12 AM",0.2066
"1981-12-26:12 AM",0.2056
"1981-12-27:12 AM",0.2015
"1981-12-28:12 AM",0.1985
"1981-12-29:12 AM",0.1976
"1981-12-30:12 AM",0.1943
"1981-12-31:12 AM",0.1929
"1982-01-01:12 AM",0.2415
"1982-01-02:12 AM",0.2674
"1982-01-03:12 AM",0.2649
"1982-01-04:12 AM",0.265
"1982-01-05:12 AM",0.2661
"1982-01-06:12 AM",0.3061
"1982-01-07:12 AM",0.2829
"1982-01-08:12 AM",0.2831
"1982-01-09:12 AM",0.2908
"1982-01-10:12 AM",0.3049
"1982-01-11:12 AM",0.3259
"1982-01-12:12 AM",0.3966
"1982-01-13:12 AM",0.36
"1982-01-14:12 AM",0.3668
"1982-01-15:12 AM",0.3833
"1982-01-16:12 AM",0.401
"1982-01-17:12 AM",0.4146
"1982-01-18:12 AM",0.4096
"1982-01-19:12 AM",0.3962
"1982-01-20:12 AM",0.3807
"1982-01-21:12 AM",0.3723
"1982-01-22:12 AM",0.3799
"1982-01-23:12 AM",0.3795
"1982-01-24:12 AM",0.3885
"1982-01-25:12 AM",0.4112
"1982-01-26:12 AM",0.4248
"1982-01-27:12 AM",0.3958
"1982-01-28:12 AM",0.3773
"1982-01-29:12 AM",0.3851
"1982-01-30:12 AM",0.3565
"1982-01-31:12 AM",0.3554
"1982-02-01:12 AM",0.3516
"1982-02-02:12 AM",0.3507
"1982-02-03:12 AM",0.3498
"1982-02-04:12 AM",0.3477
"1982-02-05:12 AM",0.3469
"1982-02-06:12 AM",0.3472
"1982-02-07:12 AM",0.3574
"1982-02-08:12 AM",0.3893
"1982-02-09:12 AM",0.3887
"1982-02-10:12 AM",0.3934
"1982-02-11:12 AM",0.4463
"1982-02-12:12 AM",0.4637
"1982-02-13:12 AM",0.4639
"1982-02-14:12 AM",0.464
"1982-02-15:12 AM",0.464
"1982-02-16:12 AM",0.464
"1982-02-17:12 AM",0.464
"1982-02-18:12 AM",0.464
"1982-02-19:12 AM",0.464
"1982-02-20:12 AM",0.464
"1982-02-21:12 AM",0.4628
"1982-02-22:12 AM",0.4371
"1982-02-23:12 AM",0.3722
"1982-02-24:12 AM",0.3496
"1982-02-25:12 AM",0.3953
"1982-02-26:12 AM",0.3875
"1982-02-27:12 AM",0.357
"1982-02-28:12 AM",0.3452
"1982-03-01:12 AM",0.333
"1982-03-02:12 AM",0.3204
"1982-03-03:12 AM",0.3006
"1982-03-04:12 AM",0.2869
"1982-03-05:12 AM",0.2773
"1982-03-06:12 AM",0.2735
"1982-03-07:12 AM",0.2697
"1982-03-08:12 AM",0.2571
"1982-03-09:12 AM",0.2428
"1982-03-10:12 AM",0.2359
"1982-03-11:12 AM",0.2332
"1982-03-12:12 AM",0.2855
"1982-03-13:12 AM",0.2946
"1982-03-14:12 AM",0.2923
"1982-03-15:12 AM",0.2856
"1982-03-16:12 AM",0.2837
"1982-03-17:12 AM",0.2702
"1982-03-18:12 AM",0.2537
"1982-03-19:12 AM",0.2456
"1982-03-20:12 AM",0.2405
"1982-03-21:12 AM",0.2389
"1982-03-22:12 AM",0.236
"1982-03-23:12 AM",0.226
"1982-03-24:12 AM",0.2181
"1982-03-25:12 AM",0.2116
"1982-03-26:12 AM",0.2175
"1982-03-27:12 AM",0.2386
"1982-03-28:12 AM",0.2306
"1982-03-29:12 AM",0.2349
"1982-03-30:12 AM",0.2182
"1982-03-31:12 AM",0.2136
"1982-04-01:12 AM",0.2025
"1982-04-02:12 AM",0.2218
"1982-04-03:12 AM",0.196
"1982-04-04:12 AM",0.1878
"1982-04-05:12 AM",0.1805
"1982-04-06:12 AM",0.176
"1982-04-07:12 AM",0.1917
"1982-04-08:12 AM",0.1673
"1982-04-09:12 AM",0.1666
"1982-04-10:12 AM",0.1631
"1982-04-11:12 AM",0.1611
"1982-04-12:12 AM",0.1593
"1982-04-13:12 AM",0.1556
"1982-04-14:12 AM",0.1587
"1982-04-15:12 AM",0.1565
"1982-04-16:12 AM",0.1501
"1982-04-17:12 AM",0.1489
"1982-04-18:12 AM",0.1476
"1982-04-19:12 AM",0.1465
"1982-04-20:12 AM",0.1454
"1982-04-21:12 AM",0.1477
"1982-04-22:12 AM",0.1535
"1982-04-23:12 AM",0.1771
"1982-04-24:12 AM",0.1705
"1982-04-25:12 AM",0.1645
"1982-04-26:12 AM",0.1622
"1982-04-27:12 AM",0.1598
"1982-04-28:12 AM",0.158
"1982-04-29:12 AM",0.1565
"1982-04-30:12 AM",0.1562
"1982-05-01:12 AM",0.1703
"1982-05-02:12 AM",0.1683
"1982-05-03:12 AM",0.1728
"1982-05-04:12 AM",0.1854
"1982-05-05:12 AM",0.2337
"1982-05-06:12 AM",0.22
"1982-05-07:12 AM",0.2091
"1982-05-08:12 AM",0.1994
"1982-05-09:12 AM",0.1882
"1982-05-10:12 AM",0.18
"1982-05-11:12 AM",0.1757
"1982-05-12:12 AM",0.2652
"1982-05-13:12 AM",0.2325
"1982-05-14:12 AM",0.2115
"1982-05-15:12 AM",0.2038
"1982-05-16:12 AM",0.2304
"1982-05-17:12 AM",0.1984
"1982-05-18:12 AM",0.1862
"1982-05-19:12 AM",0.1785
"1982-05-20:12 AM",0.1731
"1982-05-21:12 AM",0.1699
"1982-05-22:12 AM",0.1683
"1982-05-23:12 AM",0.1673
"1982-05-24:12 AM",0.1634
"1982-05-25:12 AM",0.1613
"1982-05-26:12 AM",0.1583
"1982-05-27:12 AM",0.1573
"1982-05-28:12 AM",0.205
"1982-05-29:12 AM",0.1565
"1982-05-30:12 AM",0.1541
"1982-05-31:12 AM",0.1524
"1982-06-01:12 AM",0.1506
"1982-06-02:12 AM",0.1486
"1982-06-03:12 AM",0.147
"1982-06-04:12 AM",0.1457
"1982-06-05:12 AM",0.1442
"1982-06-06:12 AM",0.1427
"1982-06-07:12 AM",0.1417
"1982-06-08:12 AM",0.1408
"1982-06-09:12 AM",0.14
"1982-06-10:12 AM",0.1395
"1982-06-11:12 AM",0.1389
"1982-06-12:12 AM",0.1384
"1982-06-13:12 AM",0.1377
"1982-06-14:12 AM",0.1371
"1982-06-15:12 AM",0.1366
"1982-06-16:12 AM",0.1363
"1982-06-17:12 AM",0.1364
"1982-06-18:12 AM",0.1367
"1982-06-19:12 AM",0.1358
"1982-06-20:12 AM",0.1353
"1982-06-21:12 AM",0.135
"1982-06-22:12 AM",0.1346
"1982-06-23:12 AM",0.1344
"1982-06-24:12 AM",0.134
"1982-06-25:12 AM",0.1336
"1982-06-26:12 AM",0.1333
"1982-06-27:12 AM",0.1331
"1982-06-28:12 AM",0.1328
"1982-06-29:12 AM",0.1325
"1982-06-30:12 AM",0.1322
"1982-07-01:12 AM",0.1469
"1982-07-02:12 AM",0.1322
"1982-07-03:12 AM",0.132
"1982-07-04:12 AM",0.1316
"1982-07-05:12 AM",0.1313
"1982-07-06:12 AM",0.1311
"1982-07-07:12 AM",0.1312
"1982-07-08:12 AM",0.1311
"1982-07-09:12 AM",0.1309
"1982-07-10:12 AM",0.1307
"1982-07-11:12 AM",0.1306
"1982-07-12:12 AM",0.1305
"1982-07-13:12 AM",0.1303
"1982-07-14:12 AM",0.13
"1982-07-15:12 AM",0.13
"1982-07-16:12 AM",0.1346
"1982-07-17:12 AM",0.1555
"1982-07-18:12 AM",0.3062
"1982-07-19:12 AM",0.2326
"1982-07-20:12 AM",0.1877
"1982-07-21:12 AM",0.1944
"1982-07-22:12 AM",0.1903
"1982-07-23:12 AM",0.1753
"1982-07-24:12 AM",0.1719
"1982-07-25:12 AM",0.169
"1982-07-26:12 AM",0.1832
"1982-07-27:12 AM",0.1664
"1982-07-28:12 AM",0.2321
"1982-07-29:12 AM",0.2475
"1982-07-30:12 AM",0.2527
"1982-07-31:12 AM",0.2589
"1982-08-01:12 AM",0.2346
"1982-08-02:12 AM",0.2264
"1982-08-03:12 AM",0.2129
"1982-08-04:12 AM",0.2062
"1982-08-05:12 AM",0.1994
"1982-08-06:12 AM",0.1936
"1982-08-07:12 AM",0.195
"1982-08-08:12 AM",0.2399
"1982-08-09:12 AM",0.2011
"1982-08-10:12 AM",0.1959
"1982-08-11:12 AM",0.1968
"1982-08-12:12 AM",0.1921
"1982-08-13:12 AM",0.2246
"1982-08-14:12 AM",0.238
"1982-08-15:12 AM",0.2474
"1982-08-16:12 AM",0.2291
"1982-08-17:12 AM",0.2228
"1982-08-18:12 AM",0.2131
"1982-08-19:12 AM",0.2075
"1982-08-20:12 AM",0.2025
"1982-08-21:12 AM",0.2567
"1982-08-22:12 AM",0.2465
"1982-08-23:12 AM",0.2588
"1982-08-24:12 AM",0.2925
"1982-08-25:12 AM",0.281
"1982-08-26:12 AM",0.2817
"1982-08-27:12 AM",0.2779
"1982-08-28:12 AM",0.2652
"1982-08-29:12 AM",0.2596
"1982-08-30:12 AM",0.2766
"1982-08-31:12 AM",0.2722
"1982-09-01:12 AM",0.2397
"1982-09-02:12 AM",0.2278
"1982-09-03:12 AM",0.2191
"1982-09-04:12 AM",0.2916
"1982-09-05:12 AM",0.2468
"1982-09-06:12 AM",0.2223
"1982-09-07:12 AM",0.23
"1982-09-08:12 AM",0.224
"1982-09-09:12 AM",0.2203
"1982-09-10:12 AM",0.2192
"1982-09-11:12 AM",0.2801
"1982-09-12:12 AM",0.2886
"1982-09-13:12 AM",0.253
"1982-09-14:12 AM",0.2465
"1982-09-15:12 AM",0.2338
"1982-09-16:12 AM",0.218
"1982-09-17:12 AM",0.2067
"1982-09-18:12 AM",0.2072
"1982-09-19:12 AM",0.2063
"1982-09-20:12 AM",0.1967
"1982-09-21:12 AM",0.2229
"1982-09-22:12 AM",0.2226
"1982-09-23:12 AM",0.2115
"1982-09-24:12 AM",0.2031
"1982-09-25:12 AM",0.1969
"1982-09-26:12 AM",0.19
"1982-09-27:12 AM",0.1845
"1982-09-28:12 AM",0.2038
"1982-09-29:12 AM",0.1941
"1982-09-30:12 AM",0.1901
"1982-10-01:12 AM",0.1832
"1982-10-02:12 AM",0.1797
"1982-10-03:12 AM",0.177
"1982-10-04:12 AM",0.1731
"1982-10-05:12 AM",0.1687
"1982-10-06:12 AM",0.166
"1982-10-07:12 AM",0.1643
"1982-10-08:12 AM",0.1614
"1982-10-09:12 AM",0.1597
"1982-10-10:12 AM",0.1586
"1982-10-11:12 AM",0.1577
"1982-10-12:12 AM",0.1563
"1982-10-13:12 AM",0.1554
"1982-10-14:12 AM",0.1551
"1982-10-15:12 AM",0.1545
"1982-10-16:12 AM",0.1537
"1982-10-17:12 AM",0.1527
"1982-10-18:12 AM",0.1516
"1982-10-19:12 AM",0.1504
"1982-10-20:12 AM",0.1502
"1982-10-21:12 AM",0.149
"1982-10-22:12 AM",0.1487
"1982-10-23:12 AM",0.1483
"1982-10-24:12 AM",0.148
"1982-10-25:12 AM",0.1487
"1982-10-26:12 AM",0.1466
"1982-10-27:12 AM",0.1924
"1982-10-28:12 AM",0.1571
"1982-10-29:12 AM",0.1566
"1982-10-30:12 AM",0.1556
"1982-10-31:12 AM",0.1567
"1982-11-01:12 AM",0.1586
"1982-11-02:12 AM",0.1573
"1982-11-03:12 AM",0.1565
"1982-11-04:12 AM",0.1564
"1982-11-05:12 AM",0.156
"1982-11-06:12 AM",0.1552
"1982-11-07:12 AM",0.154
"1982-11-08:12 AM",0.1563
"1982-11-09:12 AM",0.2151
"1982-11-10:12 AM",0.2338
"1982-11-11:12 AM",0.276
"1982-11-12:12 AM",0.2336
"1982-11-13:12 AM",0.2383
"1982-11-14:12 AM",0.2303
"1982-11-15:12 AM",0.2271
"1982-11-16:12 AM",0.2239
"1982-11-17:12 AM",0.2243
"1982-11-18:12 AM",0.2797
"1982-11-19:12 AM",0.2679
"1982-11-20:12 AM",0.266
"1982-11-21:12 AM",0.258
"1982-11-22:12 AM",0.25
"1982-11-23:12 AM",0.2562
"1982-11-24:12 AM",0.2597
"1982-11-25:12 AM",0.2648
"1982-11-26:12 AM",0.2624
"1982-11-27:12 AM",0.2589
"1982-11-28:12 AM",0.2557
"1982-11-29:12 AM",0.2623
"1982-11-30:12 AM",0.2771
"1982-12-01:12 AM",0.3207
"1982-12-02:12 AM",0.2909
"1982-12-03:12 AM",0.2912
"1982-12-04:12 AM",0.3043
"1982-12-05:12 AM",0.3255
"1982-12-06:12 AM",0.3406
"1982-12-07:12 AM",0.3744
"1982-12-08:12 AM",0.3749
"1982-12-09:12 AM",0.3907
"1982-12-10:12 AM",0.4176
"1982-12-11:12 AM",0.4196
"1982-12-12:12 AM",0.3983
"1982-12-13:12 AM",0.3938
"1982-12-14:12 AM",0.3992
"1982-12-15:12 AM",0.3906
"1982-12-16:12 AM",0.3879
"1982-12-17:12 AM",0.3812
"1982-12-18:12 AM",0.3615
"1982-12-19:12 AM",0.3506
"1982-12-20:12 AM",0.3428
"1982-12-21:12 AM",0.3258
"1982-12-22:12 AM",0.3025
"1982-12-23:12 AM",0.338
"1982-12-24:12 AM",0.3112
"1982-12-25:12 AM",0.3111
"1982-12-26:12 AM",0.3122
"1982-12-27:12 AM",0.3132
"1982-12-28:12 AM",0.3142
"1982-12-29:12 AM",0.3152
"1982-12-30:12 AM",0.3161
"1982-12-31:12 AM",0.3169
"1983-01-01:12 AM",0.3177
"1983-01-02:12 AM",0.3185
"1983-01-03:12 AM",0.3212
"1983-01-04:12 AM",0.3262
"1983-01-05:12 AM",0.3394
"1983-01-06:12 AM",0.3705
"1983-01-07:12 AM",0.4005
"1983-01-08:12 AM",0.422
"1983-01-09:12 AM",0.4325
"1983-01-10:12 AM",0.4378
"1983-01-11:12 AM",0.4456
"1983-01-12:12 AM",0.4594
"1983-01-13:12 AM",0.4636
"1983-01-14:12 AM",0.4637
"1983-01-15:12 AM",0.4636
"1983-01-16:12 AM",0.4635
"1983-01-17:12 AM",0.4636
"1983-01-18:12 AM",0.4543
"1983-01-19:12 AM",0.4324
"1983-01-20:12 AM",0.4316
"1983-01-21:12 AM",0.4261
"1983-01-22:12 AM",0.4283
"1983-01-23:12 AM",0.4318
"1983-01-24:12 AM",0.4375
"1983-01-25:12 AM",0.4503
"1983-01-26:12 AM",0.4567
"1983-01-27:12 AM",0.4639
"1983-01-28:12 AM",0.4638
"1983-01-29:12 AM",0.4639
"1983-01-30:12 AM",0.464
"1983-01-31:12 AM",0.4636
"1983-02-01:12 AM",0.4638
"1983-02-02:12 AM",0.4639
"1983-02-03:12 AM",0.464
"1983-02-04:12 AM",0.464
"1983-02-05:12 AM",0.464
"1983-02-06:12 AM",0.464
"1983-02-07:12 AM",0.464
"1983-02-08:12 AM",0.464
"1983-02-09:12 AM",0.4637
"1983-02-10:12 AM",0.46
"1983-02-11:12 AM",0.4508
"1983-02-12:12 AM",0.4425
"1983-02-13:12 AM",0.4313
"1983-02-14:12 AM",0.3937
"1983-02-15:12 AM",0.3822
"1983-02-16:12 AM",0.3826
"1983-02-17:12 AM",0.3684
"1983-02-18:12 AM",0.3516
"1983-02-19:12 AM",0.3318
"1983-02-20:12 AM",0.3158
