"date","waterYear","swe_mm"
2015-02-23,2015,0.131
2015-02-24,2015,10.641
2015-02-25,2015,15.6046
2015-02-26,2015,14.6535
2015-02-27,2015,15.8858
2015-02-28,2015,34.3452
2015-03-01,2015,39.5553
2015-03-02,2015,19.5009
2015-03-03,2015,3.2985
2015-03-04,2015,3.0062
2015-03-05,2015,2.0908
2015-03-06,2015,1.7506
2015-03-07,2015,1.3662
2015-03-08,2015,0.9532
2015-03-09,2015,0.4412
2015-03-10,2015,0.2596
2015-03-11,2015,0.0848
2015-03-12,2015,0
2015-03-13,2015,0
2015-03-14,2015,0
2015-03-15,2015,0
2015-03-16,2015,0
2015-03-17,2015,0
2015-03-18,2015,0
2015-03-19,2015,0
2015-03-20,2015,0
2015-03-21,2015,1.0372
2015-03-22,2015,0
2015-03-23,2015,0
2015-03-24,2015,0
2015-03-25,2015,0
2015-03-26,2015,0
2015-03-27,2015,0
2015-03-28,2015,0
2015-03-29,2015,0
2015-03-30,2015,0
2015-03-31,2015,0
2015-04-01,2015,0
2015-04-02,2015,0
2015-04-03,2015,0
2015-04-04,2015,0
2015-04-05,2015,0
2015-04-06,2015,0
2015-04-07,2015,0
2015-04-08,2015,0
2015-04-09,2015,0
2015-04-10,2015,0
2015-04-11,2015,0
2015-04-12,2015,0
2015-04-13,2015,0
2015-04-14,2015,0
2015-04-15,2015,0
2015-04-16,2015,0
2015-04-17,2015,0
2015-04-18,2015,0
2015-04-19,2015,0
2015-04-20,2015,0
2015-04-21,2015,0
2015-04-22,2015,0
2015-04-23,2015,0
2015-04-24,2015,0
2015-04-25,2015,0
2015-04-26,2015,0
2015-04-27,2015,2.5403
2015-04-28,2015,0.0035
2015-04-29,2015,0
2015-04-30,2015,0
2015-11-01,2016,0
2015-11-02,2016,0
2015-11-03,2016,0
2015-11-04,2016,0
2015-11-05,2016,3.9961
2015-11-06,2016,4.6968
2015-11-07,2016,4.0693
2015-11-08,2016,2.9063
2015-11-09,2016,1.1505
2015-11-10,2016,0
2015-11-11,2016,0.9544
2015-11-12,2016,0.0154
2015-11-13,2016,0
2015-11-14,2016,0
2015-11-15,2016,0
2015-11-16,2016,0
2015-11-17,2016,8.5882
2015-11-18,2016,10.3273
2015-11-19,2016,7.6504
2015-11-20,2016,5.3202
2015-11-21,2016,0
2015-11-22,2016,0
2015-11-23,2016,0
2015-11-24,2016,0
2015-11-25,2016,0
2015-11-26,2016,0
2015-11-27,2016,0
2015-11-28,2016,0
2015-11-29,2016,0
2015-11-30,2016,0
2015-12-01,2016,0
2015-12-02,2016,0
2015-12-03,2016,0
2015-12-04,2016,0
2015-12-05,2016,0
2015-12-06,2016,0
2015-12-07,2016,0
2015-12-08,2016,0
2015-12-09,2016,0
2015-12-10,2016,0
2015-12-11,2016,0
2015-12-12,2016,0
2015-12-13,2016,14.1389
2015-12-14,2016,13.3286
2015-12-15,2016,15.5105
2015-12-16,2016,15.2753
2015-12-17,2016,15.1265
2015-12-18,2016,14.6298
2015-12-19,2016,14.0686
2015-12-20,2016,9.5619
2015-12-21,2016,7.6809
2015-12-22,2016,7.5213
2015-12-23,2016,8.0649
2015-12-24,2016,12.0013
2015-12-25,2016,12.9057
2015-12-26,2016,15.5062
2015-12-27,2016,19.0932
2015-12-28,2016,18.9534
2015-12-29,2016,18.815
2015-12-30,2016,20.943
2015-12-31,2016,20.6031
2016-01-01,2016,20.4825
2016-01-02,2016,20.6098
2016-01-03,2016,20.3417
2016-01-04,2016,19.4375
2016-01-05,2016,18.141
2016-01-06,2016,18.6046
2016-01-07,2016,23.7964
2016-01-08,2016,32.7784
2016-01-09,2016,39.8244
2016-01-10,2016,40.1318
2016-01-11,2016,40.1562
2016-01-12,2016,39.7756
2016-01-13,2016,38.5012
2016-01-14,2016,37.4039
2016-01-15,2016,35.7454
2016-01-16,2016,37.1192
2016-01-17,2016,36.8454
2016-01-18,2016,35.7458
2016-01-19,2016,32.8268
2016-01-20,2016,32.3787
2016-01-21,2016,30.8821
2016-01-22,2016,29.2698
2016-01-23,2016,27.6825
2016-01-24,2016,22.6528
2016-01-25,2016,18.8174
2016-01-26,2016,18.083
2016-01-27,2016,17.4523
2016-01-28,2016,15.7131
2016-01-29,2016,13.4366
2016-01-30,2016,5.9285
2016-01-31,2016,0
2016-02-01,2016,0
2016-02-02,2016,5.5395
2016-02-03,2016,5.6279
2016-02-04,2016,5.0276
2016-02-05,2016,4.8621
2016-02-06,2016,3.9561
2016-02-07,2016,3.0704
2016-02-08,2016,0.0241
2016-02-09,2016,0
2016-02-10,2016,0
2016-02-11,2016,0
2016-02-12,2016,0
2016-02-13,2016,0
2016-02-14,2016,0
2016-02-15,2016,0
2016-02-16,2016,0
2016-02-17,2016,0
2016-02-18,2016,0
2016-02-19,2016,0
2016-02-20,2016,0
2016-02-21,2016,0
2016-02-22,2016,0
2016-02-23,2016,0
2016-02-24,2016,0
2016-02-25,2016,0
2016-02-26,2016,0
2016-02-27,2016,0
2016-02-28,2016,0
2016-02-29,2016,0
2016-03-01,2016,0
2016-03-02,2016,0
2016-03-03,2016,0
2016-03-04,2016,0
2016-03-05,2016,0
2016-03-06,2016,0
2016-03-07,2016,0
2016-03-08,2016,0
2016-03-09,2016,0
2016-03-10,2016,0
2016-03-11,2016,0
2016-03-12,2016,0
2016-03-13,2016,0
2016-03-14,2016,0
2016-03-15,2016,0
2016-03-16,2016,0
2016-03-17,2016,0
2016-03-18,2016,0
2016-03-19,2016,0
2016-03-20,2016,0
2016-03-21,2016,0
2016-03-22,2016,0
2016-03-23,2016,0
2016-03-24,2016,0
2016-03-25,2016,0
2016-03-26,2016,0
2016-03-27,2016,0
2016-03-28,2016,0
2016-03-29,2016,0
2016-03-30,2016,0
2016-03-31,2016,0
2016-04-01,2016,0
2016-04-02,2016,0
2016-04-03,2016,0
2016-04-04,2016,0
2016-04-05,2016,0
2016-04-06,2016,0
2016-04-07,2016,0
2016-04-08,2016,0
2016-04-09,2016,0
2016-04-10,2016,0
2016-04-11,2016,0
2016-04-12,2016,0
2016-04-13,2016,0
2016-04-14,2016,0
2016-04-15,2016,0
2016-04-16,2016,1.6364
2016-04-17,2016,10.2095
2016-04-18,2016,13.2198
2016-04-19,2016,9.0288
2016-04-20,2016,0.0202
2016-04-21,2016,0
2016-04-22,2016,0
2016-04-23,2016,0
2016-04-24,2016,0
2016-04-25,2016,0
2016-04-26,2016,0
2016-04-27,2016,0
2016-04-28,2016,0
2016-04-29,2016,0
2016-04-30,2016,0
2016-11-01,2017,0
2016-11-02,2017,0
2016-11-03,2017,0
2016-11-04,2017,0
2016-11-05,2017,0
2016-11-06,2017,0
2016-11-07,2017,0
2016-11-08,2017,0
2016-11-09,2017,0
2016-11-10,2017,0
2016-11-11,2017,0
2016-11-12,2017,0
2016-11-13,2017,0
2016-11-14,2017,0
2016-11-15,2017,0
2016-11-16,2017,0
2016-11-17,2017,0
2016-11-18,2017,0
2016-11-19,2017,0
2016-11-20,2017,0
2016-11-21,2017,0
2016-11-22,2017,0.1427
2016-11-23,2017,0.1427
2016-11-24,2017,0
2016-11-25,2017,0
2016-11-26,2017,0
2016-11-27,2017,0
2016-11-28,2017,1.5538
2016-11-29,2017,3.616
2016-11-30,2017,3.2239
2016-12-01,2017,2.9536
2016-12-02,2017,2.5638
2016-12-03,2017,3.4062
2016-12-04,2017,2.9706
2016-12-05,2017,1.7936
2016-12-06,2017,0.0088
2016-12-07,2017,0
2016-12-08,2017,0
2016-12-09,2017,0
2016-12-10,2017,0
2016-12-11,2017,0
2016-12-12,2017,0
2016-12-13,2017,0
2016-12-14,2017,0
2016-12-15,2017,0
2016-12-16,2017,0
2016-12-17,2017,0
2016-12-18,2017,4.8102
2016-12-19,2017,4.3824
2016-12-20,2017,6.8188
2016-12-21,2017,6.5095
2016-12-22,2017,0.605
2016-12-23,2017,0
2016-12-24,2017,0
2016-12-25,2017,2.2691
2016-12-26,2017,3.4459
2016-12-27,2017,3.2921
2016-12-28,2017,0.0822
2016-12-29,2017,0
2016-12-30,2017,0
2016-12-31,2017,0
2017-01-01,2017,0
2017-01-02,2017,1
2017-01-03,2017,1.2646
2017-01-04,2017,1.2133
2017-01-05,2017,0.0309
2017-01-06,2017,0.2105
2017-01-07,2017,9.0837
2017-01-08,2017,8.2337
2017-01-09,2017,0
2017-01-10,2017,0
2017-01-11,2017,0
2017-01-12,2017,0
2017-01-13,2017,0
2017-01-14,2017,0
2017-01-15,2017,0.6026
2017-01-16,2017,9.9208
2017-01-17,2017,10.8047
2017-01-18,2017,11.2001
2017-01-19,2017,11.2765
2017-01-20,2017,24.7606
2017-01-21,2017,30.1172
2017-01-22,2017,33.4896
2017-01-23,2017,33.1672
2017-01-24,2017,40.2546
2017-01-25,2017,46.3526
2017-01-26,2017,45.8954
2017-01-27,2017,45.7073
2017-01-28,2017,45.2192
2017-01-29,2017,43.8635
2017-01-30,2017,43.1309
2017-01-31,2017,44.6632
2017-02-01,2017,38.3605
2017-02-02,2017,26.9901
2017-02-03,2017,18.8858
2017-02-04,2017,12.8308
2017-02-05,2017,7.27
2017-02-06,2017,4.0074
2017-02-07,2017,3.0679
2017-02-08,2017,1.6198
2017-02-09,2017,0
2017-02-10,2017,0
2017-02-11,2017,0
2017-02-12,2017,0
2017-02-13,2017,9.5459
2017-02-14,2017,17.599
2017-02-15,2017,18.4451
2017-02-16,2017,55.6219
2017-02-17,2017,53.4253
2017-02-18,2017,50.2452
2017-02-19,2017,41.7675
2017-02-20,2017,39.627
2017-02-21,2017,33.7384
2017-02-22,2017,21.0591
2017-02-23,2017,3.9409
2017-02-24,2017,2.4891
2017-02-25,2017,2.15
2017-02-26,2017,1.7719
2017-02-27,2017,3.2342
2017-02-28,2017,2.1211
2017-03-01,2017,10.728
2017-03-02,2017,9.9006
2017-03-03,2017,8.4018
2017-03-04,2017,4.3265
2017-03-05,2017,0.3762
2017-03-06,2017,0.0345
2017-03-07,2017,0.0207
2017-03-08,2017,0.0138
2017-03-09,2017,0
2017-03-10,2017,0
2017-03-11,2017,0
2017-03-12,2017,0
2017-03-13,2017,0
2017-03-14,2017,0
2017-03-15,2017,0
2017-03-16,2017,0
2017-03-17,2017,0
2017-03-18,2017,0
2017-03-19,2017,0
2017-03-20,2017,0
2017-03-21,2017,0
2017-03-22,2017,0
2017-03-23,2017,0
2017-03-24,2017,2.5107
2017-03-25,2017,0
2017-03-26,2017,0
2017-03-27,2017,0
2017-03-28,2017,0
2017-03-29,2017,0.0035
2017-03-30,2017,0
2017-03-31,2017,0
2017-04-01,2017,1.5159
2017-04-02,2017,6.5326
2017-04-03,2017,0
2017-04-04,2017,0
2017-04-05,2017,0
2017-04-06,2017,0
2017-04-07,2017,0
2017-04-08,2017,0
2017-04-09,2017,0
2017-04-10,2017,0
2017-04-11,2017,0
2017-04-12,2017,0
2017-04-13,2017,0
2017-04-14,2017,0
2017-04-15,2017,0
2017-04-16,2017,0
2017-04-17,2017,0
2017-04-18,2017,0
2017-04-19,2017,0
2017-04-20,2017,0
2017-04-21,2017,0
2017-04-22,2017,0
2017-04-23,2017,0
2017-04-24,2017,0
2017-04-25,2017,0
2017-04-26,2017,0
2017-04-27,2017,0
2017-04-28,2017,0
2017-04-29,2017,6.8921
2017-04-30,2017,6.3299
2017-11-01,2018,0
2017-11-02,2018,0
2017-11-03,2018,0
2017-11-04,2018,0
2017-11-05,2018,0
2017-11-06,2018,0
2017-11-07,2018,0
2017-11-08,2018,0
2017-11-09,2018,0
2017-11-10,2018,0
2017-11-11,2018,0
2017-11-12,2018,0
2017-11-13,2018,0
2017-11-14,2018,0
2017-11-15,2018,0
2017-11-16,2018,0
2017-11-17,2018,0
2017-11-18,2018,0
2017-11-19,2018,0
2017-11-20,2018,0
2017-11-21,2018,0
2017-11-22,2018,0
2017-11-23,2018,0
2017-11-24,2018,0
2017-11-25,2018,0
2017-11-26,2018,0
2017-11-27,2018,0
2017-11-28,2018,0
2017-11-29,2018,0
2017-11-30,2018,0
2017-12-01,2018,0
2017-12-02,2018,0
2017-12-03,2018,0
2017-12-04,2018,0
2017-12-05,2018,0
2017-12-06,2018,0
2017-12-07,2018,0
2017-12-08,2018,0
2017-12-09,2018,0
2017-12-10,2018,0
2017-12-11,2018,0
2017-12-12,2018,0
2017-12-13,2018,0
2017-12-14,2018,0
2017-12-15,2018,0
2017-12-16,2018,0
2017-12-17,2018,0
2017-12-18,2018,0
2017-12-19,2018,0
2017-12-20,2018,0
2017-12-21,2018,0
2017-12-22,2018,0.9595
2017-12-23,2018,0.0096
2017-12-24,2018,0
2017-12-25,2018,0
2017-12-26,2018,0
2017-12-27,2018,0
2017-12-28,2018,0
2017-12-29,2018,0
2017-12-30,2018,0
2017-12-31,2018,0
2018-01-01,2018,0
2018-01-02,2018,0
2018-01-03,2018,0
2018-01-04,2018,0
2018-01-05,2018,0
2018-01-06,2018,0
2018-01-07,2018,0
2018-01-08,2018,4.0503
2018-01-09,2018,3.476
2018-01-10,2018,0
2018-01-11,2018,8.0018
2018-01-12,2018,10.6627
2018-01-13,2018,7.8187
2018-01-14,2018,6.9729
2018-01-15,2018,4.1545
2018-01-16,2018,1.8526
2018-01-17,2018,1.5997
2018-01-18,2018,1.0905
2018-01-19,2018,0.6261
2018-01-20,2018,0
2018-01-21,2018,2.8042
2018-01-22,2018,3.7873
2018-01-23,2018,3.2504
2018-01-24,2018,15.5919
2018-01-25,2018,13.576
2018-01-26,2018,4.8866
2018-01-27,2018,2.7065
2018-01-28,2018,2.1404
2018-01-29,2018,1.0337
2018-01-30,2018,0.3629
2018-01-31,2018,0
2018-02-01,2018,0
2018-02-02,2018,0
2018-02-03,2018,0
2018-02-04,2018,0
2018-02-05,2018,0
2018-02-06,2018,0
2018-02-07,2018,0
2018-02-08,2018,0
2018-02-09,2018,0
2018-02-10,2018,0
2018-02-11,2018,3.62
2018-02-12,2018,4.017
2018-02-13,2018,0
2018-02-14,2018,0
2018-02-15,2018,2.2186
2018-02-16,2018,6.3261
2018-02-17,2018,6.2324
2018-02-18,2018,3.0076
2018-02-19,2018,0
2018-02-20,2018,3.6077
2018-02-21,2018,7.209
2018-02-22,2018,7.5834
2018-02-23,2018,9.783
2018-02-24,2018,9.8928
2018-02-25,2018,10.0665
2018-02-26,2018,8.931
2018-02-27,2018,1.7029
2018-02-28,2018,0.3698
2018-03-01,2018,0.2284
2018-03-02,2018,0.0318
2018-03-03,2018,0
2018-03-04,2018,0
2018-03-05,2018,0
2018-03-06,2018,0
2018-03-07,2018,0
2018-03-08,2018,0
2018-03-09,2018,0
2018-03-10,2018,0
2018-03-11,2018,0
2018-03-12,2018,3.2427
2018-03-13,2018,2.9777
2018-03-14,2018,0
2018-03-15,2018,0
2018-03-16,2018,1.4262
2018-03-17,2018,0.1321
2018-03-18,2018,0
2018-03-19,2018,2
2018-03-20,2018,1.2743
2018-03-21,2018,0.2169
2018-03-22,2018,0
2018-03-23,2018,0
2018-03-24,2018,0
2018-03-25,2018,0
2018-03-26,2018,0
2018-03-27,2018,0
2018-03-28,2018,6.9418
2018-03-29,2018,0.2731
2018-03-30,2018,0
2018-03-31,2018,0
2018-04-01,2018,0
2018-04-02,2018,0
2018-04-03,2018,0
2018-04-04,2018,0
2018-04-05,2018,0
2018-04-06,2018,0
2018-04-07,2018,0
2018-04-08,2018,0
2018-04-09,2018,0
2018-04-10,2018,0
2018-04-11,2018,0
2018-04-12,2018,0
2018-04-13,2018,0
2018-04-14,2018,0
2018-04-15,2018,0
2018-04-16,2018,0
2018-04-17,2018,0
2018-04-18,2018,0
2018-04-19,2018,0
2018-04-20,2018,0
2018-04-21,2018,1.9319
2018-04-22,2018,0
2018-04-23,2018,0
2018-04-24,2018,0
2018-04-25,2018,0
2018-04-26,2018,0
2018-04-27,2018,0
2018-04-28,2018,0
2018-04-29,2018,0
2018-04-30,2018,0
2018-11-01,2019,0.3843
2018-11-02,2019,0.0101
2018-11-03,2019,0
2018-11-04,2019,0
2018-11-05,2019,0
2018-11-06,2019,0
2018-11-07,2019,0
2018-11-08,2019,0
2018-11-09,2019,0
2018-11-10,2019,0
2018-11-11,2019,0
2018-11-12,2019,0
2018-11-13,2019,1
2018-11-14,2019,0.059
2018-11-15,2019,0
2018-11-16,2019,0
2018-11-17,2019,0
2018-11-18,2019,0
2018-11-19,2019,0
2018-11-20,2019,0
2018-11-21,2019,0
2018-11-22,2019,0
2018-11-23,2019,1.1681
2018-11-24,2019,0.0459
2018-11-25,2019,0
2018-11-26,2019,0
2018-11-27,2019,0
2018-11-28,2019,0
2018-11-29,2019,0
2018-11-30,2019,0
2018-12-01,2019,0
2018-12-02,2019,0
2018-12-03,2019,0
2018-12-04,2019,0
2018-12-05,2019,0
2018-12-06,2019,0
2018-12-07,2019,0
2018-12-08,2019,0
2018-12-09,2019,0
2018-12-10,2019,0
2018-12-11,2019,0
2018-12-12,2019,0
2018-12-13,2019,0
2018-12-14,2019,0
2018-12-15,2019,0
2018-12-16,2019,3.6171
2018-12-17,2019,0
2018-12-18,2019,0
2018-12-19,2019,0
2018-12-20,2019,0
2018-12-21,2019,0
2018-12-22,2019,0
2018-12-23,2019,0
2018-12-24,2019,0
2018-12-25,2019,0
2018-12-26,2019,0
2018-12-27,2019,0
2018-12-28,2019,0
2018-12-29,2019,0
2018-12-30,2019,0
2018-12-31,2019,0
2019-01-01,2019,0
2019-01-02,2019,0
2019-01-03,2019,0
2019-01-04,2019,0
2019-01-05,2019,0
2019-01-06,2019,0
2019-01-07,2019,22.5887
2019-01-08,2019,28.029
2019-01-09,2019,26.4876
2019-01-10,2019,18.9357
2019-01-11,2019,16.9854
2019-01-12,2019,16.6617
2019-01-13,2019,16.1981
2019-01-14,2019,23.51
2019-01-15,2019,30.0983
2019-01-16,2019,29.4823
2019-01-17,2019,29.2471
2019-01-18,2019,21.9953
2019-01-19,2019,40.8905
2019-01-20,2019,39.7871
2019-01-21,2019,37.2561
2019-01-22,2019,31.1908
2019-01-23,2019,30.9864
2019-01-24,2019,45.5812
2019-01-25,2019,44.3931
2019-01-26,2019,43.1954
2019-01-27,2019,41.6063
2019-01-28,2019,39.6202
2019-01-29,2019,36.2761
2019-01-30,2019,35.6515
2019-01-31,2019,34.6959
2019-02-01,2019,32.9618
2019-02-02,2019,31.8645
2019-02-03,2019,30.0883
2019-02-04,2019,17.3125
2019-02-05,2019,8.6643
2019-02-06,2019,6.563
2019-02-07,2019,36.5367
2019-02-08,2019,36.0643
2019-02-09,2019,34.5453
2019-02-10,2019,29.7718
2019-02-11,2019,26.1044
2019-02-12,2019,33.7964
2019-02-13,2019,32.8497
2019-02-14,2019,28.0507
2019-02-15,2019,21.0844
2019-02-16,2019,6.1855
2019-02-17,2019,8.2502
2019-02-18,2019,9.3418
2019-02-19,2019,11.1312
2019-02-20,2019,18.6318
2019-02-21,2019,18.0549
2019-02-22,2019,17.3059
2019-02-23,2019,24.6136
2019-02-24,2019,24.5335
2019-02-25,2019,23.7165
2019-02-26,2019,21.418
2019-02-27,2019,13.2029
2019-02-28,2019,2.5405
2019-03-01,2019,0.2862
2019-03-02,2019,0
2019-03-03,2019,0
2019-03-04,2019,0.7464
2019-03-05,2019,7.3406
2019-03-06,2019,2.9396
2019-03-07,2019,0
2019-03-08,2019,0
2019-03-09,2019,1.1702
2019-03-10,2019,0.159
2019-03-11,2019,0.0212
2019-03-12,2019,0
2019-03-13,2019,1.5305
2019-03-14,2019,6.2861
2019-03-15,2019,6.7519
2019-03-16,2019,5.7513
2019-03-17,2019,3.4607
2019-03-18,2019,0.4548
2019-03-19,2019,0.0594
2019-03-20,2019,0.0106
2019-03-21,2019,0
2019-03-22,2019,0
2019-03-23,2019,0
2019-03-24,2019,0
2019-03-25,2019,0
2019-03-26,2019,0
2019-03-27,2019,0
2019-03-28,2019,0
2019-03-29,2019,0
2019-03-30,2019,0
2019-03-31,2019,0
2019-04-01,2019,2.2456
2019-04-02,2019,0.0212
2019-04-03,2019,0
2019-04-04,2019,0
2019-04-05,2019,0
2019-04-06,2019,0
2019-04-07,2019,0
2019-04-08,2019,0
2019-04-09,2019,0
2019-04-10,2019,0
2019-04-11,2019,2.2008
2019-04-12,2019,0.4167
2019-04-13,2019,0.455
2019-04-14,2019,0.1301
2019-04-15,2019,0
2019-04-16,2019,0
2019-04-17,2019,0
2019-04-18,2019,0
2019-04-19,2019,0
2019-04-20,2019,0
2019-04-21,2019,0
2019-04-22,2019,0
2019-04-23,2019,0
2019-04-24,2019,0
2019-04-25,2019,0
2019-04-26,2019,0
2019-04-27,2019,0
2019-04-28,2019,0
2019-04-29,2019,0
2019-04-30,2019,0
