"DateTime","(mm) Snow Depth (SNODAS) at Mount Powell, 2007-11-02 to 2009-11-01"
"2008-03-30",0
"2008-03-31",0
"2008-04-01",0
"2008-04-02",0
"2008-04-03",0
"2008-04-04",0
"2008-04-05",0
"2008-04-06",0
"2008-04-07",0
"2008-04-08",0
"2008-04-09",0
"2008-04-10",6.0789
"2008-04-11",7.9013
"2008-04-12",0
"2008-04-13",0
"2008-04-14",0
"2008-04-15",0
"2008-04-16",0
"2008-04-17",0
"2008-04-18",0
"2008-04-19",0
"2008-04-20",0
"2008-04-21",0
"2008-04-22",0
"2008-04-23",0
"2008-04-24",0
"2008-04-25",0
"2008-04-26",0
"2008-04-27",0
"2008-04-28",0
"2008-04-29",0
"2008-04-30",0
"2008-05-01",0
"2008-05-02",0
"2008-05-03",0
"2008-05-04",0
"2008-05-05",0
"2008-05-06",0
"2008-05-07",0
"2008-05-08",0
"2008-05-09",0
"2008-05-10",0
"2008-05-11",0
"2008-05-12",0
"2008-05-13",0
"2008-05-14",0
"2008-05-15",0
"2008-05-16",0
"2008-05-17",0
"2008-05-18",0
"2008-05-19",0
"2008-05-20",0
"2008-05-21",0
"2008-05-22",0
"2008-05-23",0
"2008-05-24",0
"2008-05-25",0
"2008-05-26",0
"2008-05-27",0
"2008-05-28",0
"2008-05-29",0
"2008-05-30",0
"2008-05-31",0
"2008-06-01",0
"2008-06-02",0
"2008-06-03",0
"2008-06-04",0
"2008-06-05",0
"2008-06-06",0
"2008-06-07",0
"2008-06-08",0
"2008-06-09",0
"2008-06-10",0
"2008-06-11",0
"2008-06-12",0
"2008-06-14",0
"2008-06-15",0
"2008-06-16",0
"2008-06-17",0
"2008-06-19",0
"2008-06-20",0
"2008-06-21",0
"2008-06-22",0
"2008-06-23",0
"2008-06-24",0
"2008-06-25",0
"2008-06-26",0
"2008-06-27",0
"2008-06-28",0
"2008-06-29",0
"2008-06-30",0
"2008-07-01",0
"2008-07-02",0
"2008-07-03",0
"2008-07-04",0
"2008-07-05",0
"2008-07-06",0
"2008-07-07",0
"2008-07-08",0
"2008-07-09",0
"2008-07-10",0
"2008-07-11",0
"2008-07-12",0
"2008-07-13",0
"2008-07-14",0
"2008-07-15",0
"2008-07-16",0
"2008-07-17",0
"2008-07-18",0
"2008-07-19",0
"2008-07-20",0
"2008-07-21",0
"2008-07-22",0
"2008-07-23",0
"2008-07-24",0
"2008-07-25",0
"2008-07-26",0
"2008-07-27",0
"2008-07-28",0
"2008-07-29",0
"2008-07-30",0
"2008-07-31",0
"2008-08-01",0
"2008-08-02",0
"2008-08-03",0
"2008-08-04",0
"2008-08-05",0
"2008-08-06",0
"2008-08-07",0
"2008-08-08",0
"2008-08-09",0
"2008-08-10",0
"2008-08-11",0
"2008-08-12",0
"2008-08-13",0
"2008-08-14",0
"2008-08-15",0
"2008-08-16",0
"2008-08-17",0
"2008-08-18",0
"2008-08-19",0
"2008-08-20",0
"2008-08-21",0
"2008-08-22",0
"2008-08-23",0
"2008-08-24",0
"2008-08-25",0
"2008-08-26",0
"2008-08-27",0
"2008-08-28",0
"2008-08-29",0
"2008-08-30",0
"2008-08-31",0
"2008-09-01",0
"2008-09-02",0
"2008-09-03",0
"2008-09-04",0
"2008-09-05",0
"2008-09-06",0
"2008-09-07",0
"2008-09-08",0
"2008-09-09",0
"2008-09-10",0
"2008-09-11",0
"2008-09-12",0
"2008-09-13",0
"2008-09-14",0
"2008-09-15",0
"2008-09-16",0
"2008-09-17",0
"2008-09-18",0
"2008-09-19",0
"2008-09-20",0
"2008-09-21",0
"2008-09-22",0
"2008-09-23",0
"2008-09-24",0
"2008-09-25",0
"2008-09-26",0
"2008-09-27",0
"2008-09-28",0
"2008-09-29",0
"2008-09-30",0
"2008-10-01",0
"2008-10-02",0
"2008-10-03",0
"2008-10-04",0
"2008-10-05",0
"2008-10-06",0
"2008-10-07",0
"2008-10-08",0
"2008-10-09",0
"2008-10-10",0
"2008-10-11",0
"2008-10-12",0
"2008-10-13",0
"2008-10-14",0
"2008-10-15",0
"2008-10-16",0
"2008-10-17",0
"2008-10-18",0
"2008-10-19",0
"2008-10-20",0
"2008-10-21",0
"2008-10-22",0
"2008-10-23",0
"2008-10-24",0
"2008-10-25",0
"2008-10-26",0
"2008-10-27",0
"2008-10-28",0
"2008-10-29",0
"2008-10-30",0
"2008-10-31",0
"2008-11-01",0
"2008-11-02",0
"2008-11-03",0
"2008-11-04",0
"2008-11-05",0
"2008-11-06",0
"2008-11-07",0
"2008-11-08",0
"2008-11-09",0
"2008-11-10",0
"2008-11-11",0.3112
"2008-11-12",0.0523
"2008-11-13",0
"2008-11-14",0
"2008-11-15",0
"2008-11-16",0
"2008-11-17",0
"2008-11-18",0
"2008-11-19",0
"2008-11-20",0
"2008-11-21",0
"2008-11-22",0
"2008-11-23",0
"2008-11-24",0
"2008-11-25",0
"2008-11-26",0
"2008-11-27",0
"2008-11-28",0
"2008-11-29",2.4533
"2008-11-30",0
"2008-12-01",0
"2008-12-02",0
"2008-12-03",0
"2008-12-04",0
"2008-12-05",0
"2008-12-06",0
"2008-12-07",0
"2008-12-08",0
"2008-12-09",34.1578
"2008-12-10",64.6157
"2008-12-11",20.8703
"2008-12-12",10.4045
"2008-12-13",0
"2008-12-14",0
"2008-12-15",117.1204
"2008-12-16",199.9796
"2008-12-17",285.5493
"2008-12-18",256.4105
"2008-12-19",280.5111
"2008-12-20",255.4371
"2008-12-21",225.4024
"2008-12-22",207.6694
"2008-12-23",290.85
"2008-12-24",527.8171
"2008-12-25",488.0195
"2008-12-26",471.6637
"2008-12-27",510.4445
"2008-12-28",483.9585
"2008-12-29",460.0584
"2008-12-30",443.1603
"2008-12-31",426.7169
"2009-01-01",399.7043
"2009-01-02",363.8616
"2009-01-03",303.2587
"2009-01-04",280.6817
"2009-01-05",428.5828
"2009-01-06",432.1586
"2009-01-07",417.5535
"2009-01-08",396.6366
"2009-01-09",375.1929
"2009-01-10",355.5875
"2009-01-11",344.2322
"2009-01-12",328.118
"2009-01-13",307.7395
"2009-01-14",314.5888
"2009-01-15",300.7525
"2009-01-16",291.6947
"2009-01-17",285.0454
"2009-01-18",279.2802
"2009-01-19",274.1846
"2009-01-20",266.6773
"2009-01-21",264.2499
"2009-01-22",257.1008
"2009-01-23",219.131
"2009-01-24",155.0914
"2009-01-25",104.8054
"2009-01-26",80.6572
"2009-01-27",100.2926
"2009-01-28",107.0807
"2009-01-29",91.4296
"2009-01-30",79.3719
"2009-01-31",73.1697
"2009-02-01",68.2035
"2009-02-02",61.8016
"2009-02-03",55.2995
"2009-02-04",50.8678
"2009-02-05",46.1795
"2009-02-06",35.9072
"2009-02-07",16.1406
"2009-02-08",7.3458
"2009-02-09",9.31
"2009-02-10",23.2077
"2009-02-11",94.4538
"2009-02-12",79.773
"2009-02-13",54.8243
"2009-02-14",45.7407
"2009-02-15",33.8895
"2009-02-16",25.8882
"2009-02-17",16.0081
"2009-02-18",14.1062
"2009-02-19",27.4535
"2009-02-20",20.6436
"2009-02-21",16.0045
"2009-02-22",13.1422
"2009-02-23",3.9943
"2009-02-24",0
"2009-02-25",0
"2009-02-26",0
"2009-02-27",0
"2009-02-28",0
"2009-03-01",0
"2009-03-02",0
"2009-03-03",0
"2009-03-04",0
"2009-03-05",0
"2009-03-06",0
"2009-03-07",0
"2009-03-08",0
"2009-03-09",0
"2009-03-10",0
"2009-03-11",0
"2009-03-12",0
"2009-03-13",0
"2009-03-14",3.774
"2009-03-15",3.3911
"2009-03-16",0
"2009-03-17",0
"2009-03-18",0
"2009-03-19",0
"2009-03-20",0
"2009-03-21",0
"2009-03-22",0
"2009-03-23",0
"2009-03-24",3.8554
"2009-03-25",0.035
"2009-03-26",0
"2009-03-27",5.6578
"2009-03-28",0.075
"2009-03-29",0
"2009-03-30",0
"2009-03-31",12.411
"2009-04-01",0
"2009-04-02",0
"2009-04-03",0
"2009-04-04",1.0187
"2009-04-05",0
"2009-04-06",0
"2009-04-07",0
"2009-04-08",0
"2009-04-09",0
"2009-04-10",0
"2009-04-11",0
"2009-04-12",0
"2009-04-13",0
"2009-04-14",0
"2009-04-15",0
"2009-04-16",3.2947
"2009-04-17",0.0033
"2009-04-18",6.405
"2009-04-19",0
"2009-04-20",0
"2009-04-21",0
"2009-04-22",0
"2009-04-23",0
"2009-04-24",0
"2009-04-25",0
"2009-04-26",0
"2009-04-27",0
"2009-04-28",0
"2009-04-29",0
"2009-04-30",0
"2009-05-01",0
"2009-05-02",0
"2009-05-03",0
"2009-05-04",0
"2009-05-05",0
"2009-05-06",0
"2009-05-07",0
"2009-05-08",0
"2009-05-09",0
"2009-05-10",0
"2009-05-11",0
"2009-05-12",0
"2009-05-13",0
"2009-05-14",0
"2009-05-15",0
"2009-05-16",0
"2009-05-17",0
"2009-05-18",0
"2009-05-19",0
"2009-05-20",0
"2009-05-21",0
"2009-05-22",0
"2009-05-23",0
"2009-05-24",0
"2009-05-25",0
"2009-05-26",0
"2009-05-27",0
"2009-05-28",0
"2009-05-29",0
"2009-05-30",0
"2009-05-31",0
"2009-06-01",0
"2009-06-02",0
"2009-06-03",0
"2009-06-04",0
"2009-06-05",0
"2009-06-06",0
"2009-06-07",0
"2009-06-08",0
"2009-06-09",0
"2009-06-10",0
"2009-06-11",0
"2009-06-12",0
"2009-06-13",0
"2009-06-14",0
"2009-06-15",0
"2009-06-16",0
"2009-06-17",0
"2009-06-18",0
"2009-06-19",0
"2009-06-20",0
"2009-06-21",0
"2009-06-22",0
"2009-06-23",0
"2009-06-24",0
"2009-06-25",0
"2009-06-26",0
"2009-06-27",0
"2009-06-28",0
"2009-06-29",0
"2009-06-30",0
"2009-07-01",0
"2009-07-02",0
"2009-07-03",0
"2009-07-04",0
"2009-07-05",0
"2009-07-06",0
"2009-07-07",0
"2009-07-08",0
"2009-07-09",0
"2009-07-10",0
"2009-07-11",0
"2009-07-12",0
"2009-07-13",0
"2009-07-14",0
"2009-07-15",0
"2009-07-16",0
"2009-07-17",0
"2009-07-18",0
"2009-07-19",0
"2009-07-20",0
"2009-07-21",0
"2009-07-22",0
"2009-07-23",0
"2009-07-24",0
"2009-07-25",0
"2009-07-26",0
"2009-07-27",0
"2009-07-28",0
"2009-07-29",0
"2009-07-30",0
"2009-07-31",0
"2009-08-01",0
"2009-08-02",0
"2009-08-03",0
"2009-08-04",0
"2009-08-05",0
"2009-08-06",0
"2009-08-07",0
"2009-08-08",0
"2009-08-09",0
"2009-08-10",0
"2009-08-11",0
"2009-08-12",0
"2009-08-13",0
"2009-08-14",0
"2009-08-15",0
"2009-08-16",0
"2009-08-17",0
"2009-08-18",0
"2009-08-19",0
"2009-08-21",0
"2009-08-22",0
"2009-08-23",0
"2009-08-24",0
"2009-08-25",0
"2009-08-26",0
"2009-08-27",0
"2009-08-28",0
"2009-08-29",0
"2009-08-30",0
"2009-08-31",0
"2009-09-01",0
"2009-09-02",0
"2009-09-03",0
"2009-09-04",0
"2009-09-05",0
"2009-09-06",0
"2009-09-07",0
"2009-09-08",0
"2009-09-09",0
"2009-09-10",0
"2009-09-11",0
"2009-09-12",0
"2009-09-13",0
"2009-09-14",0
"2009-09-15",0
"2009-09-16",0
"2009-09-17",0
"2009-09-18",0
"2009-09-19",0
"2009-09-20",0
"2009-09-21",0
"2009-09-22",0
"2009-09-23",0
"2009-09-24",0
"2009-09-25",0
"2009-09-26",0
"2009-09-27",0
"2009-09-28",0
"2009-09-29",0
"2009-09-30",0
"2009-10-01",0
"2009-10-02",0
"2009-10-03",0
"2009-10-04",0
"2009-10-05",0
"2009-10-06",0
"2009-10-07",0
"2009-10-08",0
"2009-10-09",0
"2009-10-10",0
"2009-10-11",0
"2009-10-12",0
"2009-10-13",0
"2009-10-14",0
"2009-10-15",0
"2009-10-16",0
"2009-10-17",0
"2009-10-18",0
"2009-10-19",0
"2009-10-20",0
"2009-10-21",0
"2009-10-22",0
"2009-10-23",0
"2009-10-24",0
"2009-10-25",0
"2009-10-26",0
"2009-10-27",0
"2009-10-28",0
"2009-10-29",73.7345
"2009-10-30",99.3409
"2009-10-31",78.4241
"2009-11-01",29.8761
