"DateTime","(mm) Snow Depth (SNODAS) at Defiance Plateau, 2017-11-02 to 2019-05-01"
"2018-06-13",0
"2018-06-14",0
"2018-06-15",0
"2018-06-16",0
"2018-06-17",0
"2018-06-18",0
"2018-06-19",0
"2018-06-20",0
"2018-06-21",0
"2018-06-22",0
"2018-06-23",0
"2018-06-24",0
"2018-06-25",0
"2018-06-26",0
"2018-06-27",0
"2018-06-28",0
"2018-06-29",0
"2018-06-30",0
"2018-07-01",0
"2018-07-02",0
"2018-07-03",0
"2018-07-04",0
"2018-07-05",0
"2018-07-06",0
"2018-07-07",0
"2018-07-08",0
"2018-07-09",0
"2018-07-10",0
"2018-07-11",0
"2018-07-12",0
"2018-07-13",0
"2018-07-14",0
"2018-07-15",0
"2018-07-16",0
"2018-07-17",0
"2018-07-18",0
"2018-07-19",0
"2018-07-20",0
"2018-07-21",0
"2018-07-22",0
"2018-07-23",0
"2018-07-24",0
"2018-07-25",0
"2018-07-26",0
"2018-07-27",0
"2018-07-28",0
"2018-07-29",0
"2018-07-30",0
"2018-07-31",0
"2018-08-01",0
"2018-08-02",0
"2018-08-03",0
"2018-08-04",0
"2018-08-05",0
"2018-08-06",0
"2018-08-07",0
"2018-08-08",0
"2018-08-09",0
"2018-08-10",0
"2018-08-11",0
"2018-08-12",0
"2018-08-13",0
"2018-08-14",0
"2018-08-15",0
"2018-08-16",0
"2018-08-17",0
"2018-08-18",0
"2018-08-19",0
"2018-08-20",0
"2018-08-21",0
"2018-08-22",0
"2018-08-23",0
"2018-08-24",0
"2018-08-25",0
"2018-08-26",0
"2018-08-27",0
"2018-08-28",0
"2018-08-29",0
"2018-08-30",0
"2018-08-31",0
"2018-09-01",0
"2018-09-02",0
"2018-09-03",0
"2018-09-04",0
"2018-09-05",0
"2018-09-06",0
"2018-09-07",0
"2018-09-08",0
"2018-09-09",0
"2018-09-10",0
"2018-09-11",0
"2018-09-12",0
"2018-09-13",0
"2018-09-14",0
"2018-09-15",0
"2018-09-16",0
"2018-09-17",0
"2018-09-18",0
"2018-09-19",0
"2018-09-20",0
"2018-09-21",0
"2018-09-22",0
"2018-09-23",0
"2018-09-24",0
"2018-09-25",0
"2018-09-26",0
"2018-09-27",0
"2018-09-28",0
"2018-09-29",0
"2018-09-30",0
"2018-10-01",0
"2018-10-02",0
"2018-10-03",0
"2018-10-04",0
"2018-10-05",0
"2018-10-06",0
"2018-10-07",0
"2018-10-08",0
"2018-10-09",0.2684
"2018-10-10",0
"2018-10-11",0
"2018-10-12",0
"2018-10-13",0
"2018-10-14",0
"2018-10-15",0
"2018-10-16",0
"2018-10-17",4.2397
"2018-10-18",0
"2018-10-19",0
"2018-10-20",0
"2018-10-21",0
"2018-10-22",0
"2018-10-23",0
"2018-10-24",0
"2018-10-25",0
"2018-10-26",0
"2018-10-27",0
"2018-10-28",0
"2018-10-29",0
"2018-10-30",0
"2018-10-31",15.3902
"2018-11-01",5.8839
"2018-11-02",0.0007
"2018-11-03",0
"2018-11-04",0
"2018-11-05",0
"2018-11-06",0
"2018-11-07",0
"2018-11-08",0
"2018-11-09",0
"2018-11-10",0
"2018-11-11",0
"2018-11-12",0
"2018-11-13",0
"2018-11-14",0
"2018-11-15",0
"2018-11-16",0
"2018-11-17",0
"2018-11-18",0
"2018-11-19",0
"2018-11-20",0
"2018-11-21",0
"2018-11-22",0
"2018-11-23",4.8602
"2018-11-24",0.5545
"2018-11-25",0
"2018-11-26",0
"2018-11-27",0
"2018-11-28",0
"2018-11-29",0
"2018-11-30",0
"2018-12-01",0
"2018-12-02",0
"2018-12-03",229.4337
"2018-12-04",0
"2018-12-05",0
"2018-12-06",0
"2018-12-07",147.0915
"2018-12-08",168.3046
"2018-12-09",0
"2018-12-10",145.8159
"2018-12-11",0
"2018-12-12",129.5091
"2018-12-13",0
"2018-12-14",0
"2018-12-15",0
"2018-12-16",88.1335
"2018-12-17",0
"2018-12-18",0
"2018-12-19",0
"2018-12-20",0
"2018-12-21",0
"2018-12-22",0
"2018-12-23",30.1159
"2018-12-24",0
"2018-12-25",0
"2018-12-26",0
"2018-12-27",0
"2018-12-28",0
"2018-12-29",140.9408
"2018-12-30",131.3473
"2018-12-31",0
"2019-01-01",0
"2019-01-02",0
"2019-01-03",0
"2019-01-04",0
"2019-01-05",0
"2019-01-06",182.3317
"2019-01-07",277.0402
"2019-01-08",257.4736
"2019-01-09",242.1109
"2019-01-10",227.5527
"2019-01-11",216.6534
"2019-01-12",210.1726
"2019-01-13",204.5163
"2019-01-14",296.3708
"2019-01-15",279.039
"2019-01-16",266.2555
"2019-01-17",288.2226
"2019-01-18",250.4397
"2019-01-19",315.0655
"2019-01-20",294.5925
"2019-01-21",265.9074
"2019-01-22",249.3125
"2019-01-23",248.589
"2019-01-24",249.3677
"2019-01-25",240.9333
"2019-01-26",233.8398
"2019-01-27",225.0356
"2019-01-28",215.9803
"2019-01-29",196.6499
"2019-01-30",192.4938
"2019-01-31",189.1435
"2019-02-01",177.5425
"2019-02-02",169.2651
"2019-02-03",149.4777
"2019-02-04",100.1065
"2019-02-05",81.5256
"2019-02-06",81.1407
"2019-02-07",188.7738
"2019-02-08",178.062
"2019-02-09",164.5044
"2019-02-10",136.5299
"2019-02-11",120.6766
"2019-02-12",180.2215
"2019-02-13",171.7949
"2019-02-14",132.1679
"2019-02-15",98.1068
"2019-02-16",69.82
"2019-02-17",87.9174
"2019-02-18",126.5063
"2019-02-19",214.8273
"2019-02-20",237.4736
"2019-02-21",221.6602
"2019-02-22",316.7504
"2019-02-23",394.8832
"2019-02-24",363.564
"2019-02-25",340.3612
"2019-02-26",320.218
"2019-02-27",294.5052
"2019-02-28",219.4033
"2019-03-01",135.3875
"2019-03-02",90.1155
"2019-03-03",56.7112
"2019-03-04",47.9733
"2019-03-05",66.5142
"2019-03-06",48.564
"2019-03-07",10.745
"2019-03-08",1.3661
"2019-03-09",9.5018
"2019-03-10",3.2508
"2019-03-11",1.0757
"2019-03-12",0.7474
"2019-03-13",6.7082
"2019-03-14",131.6442
"2019-03-15",114.6373
"2019-03-16",91.6426
"2019-03-17",48.5085
"2019-03-18",20.3828
"2019-03-19",1.4091
"2019-03-20",0.3518
"2019-03-21",0.1177
"2019-03-22",0.0146
"2019-03-23",0.1503
"2019-03-24",0
"2019-03-25",0
"2019-03-26",36.1599
"2019-03-27",0
"2019-03-28",0
"2019-03-29",0
"2019-03-30",0
"2019-03-31",0
"2019-04-01",0
"2019-04-02",0
"2019-04-03",0
"2019-04-04",0
"2019-04-05",0
"2019-04-06",0
"2019-04-07",0
"2019-04-08",0
"2019-04-09",0
"2019-04-10",0
"2019-04-11",11.1742
"2019-04-12",1.9859
"2019-04-13",2.7395
"2019-04-14",0
"2019-04-15",0
"2019-04-16",0
"2019-04-17",0
"2019-04-18",0
"2019-04-19",0
"2019-04-20",0
"2019-04-21",0
"2019-04-22",0
"2019-04-23",0
"2019-04-24",0
"2019-04-25",0
"2019-04-26",0
"2019-04-27",0
"2019-04-28",0
"2019-04-29",0
"2019-04-30",0
"2019-05-01",0
