"DateTime","(mm) Snow Depth (SNODAS) at Defiance Plateau, 2015-11-02 to 2017-11-01"
"2016-10-11",0
"2016-10-12",0
"2016-10-13",0
"2016-10-14",0
"2016-10-15",0
"2016-10-16",0
"2016-10-17",0
"2016-10-18",0
"2016-10-19",0
"2016-10-20",0
"2016-10-21",0
"2016-10-22",0
"2016-10-23",0
"2016-10-24",0
"2016-10-25",0
"2016-10-26",0
"2016-10-27",0
"2016-10-28",0
"2016-10-29",0
"2016-10-30",0
"2016-10-31",0
"2016-11-01",0
"2016-11-02",0
"2016-11-03",0
"2016-11-04",0
"2016-11-05",0
"2016-11-06",0
"2016-11-07",0
"2016-11-08",0
"2016-11-09",0
"2016-11-10",0
"2016-11-11",0
"2016-11-12",0
"2016-11-13",0
"2016-11-14",0
"2016-11-15",0
"2016-11-16",0
"2016-11-17",0
"2016-11-18",0
"2016-11-19",0
"2016-11-20",0
"2016-11-21",0
"2016-11-22",2.7278
"2016-11-23",2.0727
"2016-11-24",0
"2016-11-25",0
"2016-11-26",0
"2016-11-27",0
"2016-11-28",38.512
"2016-11-29",94.6266
"2016-11-30",79.84
"2016-12-01",71.8734
"2016-12-02",65.7555
"2016-12-03",60.9651
"2016-12-04",53.0225
"2016-12-05",44.7098
"2016-12-06",20.8555
"2016-12-07",10.2854
"2016-12-08",10.4473
"2016-12-09",8.0284
"2016-12-10",4.227
"2016-12-11",0
"2016-12-12",0
"2016-12-13",0
"2016-12-14",0
"2016-12-15",0
"2016-12-16",0
"2016-12-17",0
"2016-12-18",40.6078
"2016-12-19",35.5395
"2016-12-20",71.6174
"2016-12-21",63.1471
"2016-12-22",43.3968
"2016-12-23",22.8229
"2016-12-24",32.7469
"2016-12-25",31.026
"2016-12-26",38.1521
"2016-12-27",35.1187
"2016-12-28",17.9985
"2016-12-29",10.5461
"2016-12-30",8.7349
"2016-12-31",5.0398
"2017-01-01",20.6209
"2017-01-02",77.7653
"2017-01-03",91.0772
"2017-01-04",90.3804
"2017-01-05",56.066
"2017-01-06",35.4397
"2017-01-07",90.3391
"2017-01-08",83.4485
"2017-01-09",24.4104
"2017-01-10",0.1887
"2017-01-11",0.0402
"2017-01-12",0
"2017-01-13",0
"2017-01-14",0
"2017-01-15",0.4504
"2017-01-16",3.5432
"2017-01-17",30.8525
"2017-01-18",52.6849
"2017-01-19",46.4314
"2017-01-20",129.6289
"2017-01-21",209.7855
"2017-01-22",257.7155
"2017-01-23",249.4092
"2017-01-24",336.2214
"2017-01-25",368.7546
"2017-01-26",373.0821
"2017-01-27",355.7905
"2017-01-28",338.7942
"2017-01-29",320.3136
"2017-01-30",306.1912
"2017-01-31",300.0731
"2017-02-01",281.8161
"2017-02-02",251.5285
"2017-02-03",223.15
"2017-02-04",176.3984
"2017-02-05",135.2957
"2017-02-06",100.3032
"2017-02-07",79.1803
"2017-02-08",52.8043
"2017-02-09",25.7498
"2017-02-10",11.8965
"2017-02-11",0.0044
"2017-02-12",0
"2017-02-13",10.4344
"2017-02-14",111.9172
"2017-02-15",103.3206
"2017-02-16",80.504
"2017-02-17",35.3518
"2017-02-18",17.0575
"2017-02-19",0.901
"2017-02-20",31.4328
"2017-02-21",4.8517
"2017-02-22",0
"2017-02-23",0
"2017-02-24",0
"2017-02-25",0
"2017-02-26",0
"2017-02-27",10.0606
"2017-02-28",91.9705
"2017-03-01",377.314
"2017-03-02",335.0852
"2017-03-03",304.3249
"2017-03-04",261.2313
"2017-03-05",61.4406
"2017-03-06",2.8173
"2017-03-07",1.553
"2017-03-08",0.8585
"2017-03-09",0.0146
"2017-03-10",0
"2017-03-11",0
"2017-03-12",0
"2017-03-13",0
"2017-03-14",0
"2017-03-15",0
"2017-03-16",0
"2017-03-17",0
"2017-03-18",0
"2017-03-19",0
"2017-03-20",0
"2017-03-21",0
"2017-03-22",0
"2017-03-23",0
"2017-03-24",103.1421
"2017-03-25",4.7534
"2017-03-26",0.254
"2017-03-27",0
"2017-03-28",6.8335
"2017-03-29",10.9548
"2017-03-30",0
"2017-03-31",0
"2017-04-01",45.7392
"2017-04-02",48.5719
"2017-04-03",0
"2017-04-04",17.5988
"2017-04-05",44.5396
"2017-04-06",21.9137
"2017-04-07",0
"2017-04-08",0
"2017-04-09",0
"2017-04-10",0
"2017-04-11",0
"2017-04-12",0
"2017-04-13",0
"2017-04-14",0
"2017-04-15",0
"2017-04-16",0
"2017-04-17",0
"2017-04-18",0
"2017-04-19",0
"2017-04-20",0
"2017-04-21",0
"2017-04-22",0
"2017-04-23",0
"2017-04-24",0
"2017-04-25",0
"2017-04-26",0
"2017-04-27",0
"2017-04-28",0
"2017-04-29",20.0931
"2017-04-30",9.451
"2017-05-01",0
"2017-05-02",0
"2017-05-03",0
"2017-05-04",0
"2017-05-05",0
"2017-05-06",0
"2017-05-07",0
"2017-05-08",0
"2017-05-09",0
"2017-05-10",0
"2017-05-11",0
"2017-05-12",0
"2017-05-13",0
"2017-05-14",0
"2017-05-15",0
"2017-05-16",0
"2017-05-17",0
"2017-05-18",18.1185
"2017-05-19",38.4609
"2017-05-20",2.7832
"2017-05-21",0
"2017-05-22",0
"2017-05-23",0
"2017-05-24",0
"2017-05-25",0
"2017-05-26",0
"2017-05-27",0
"2017-05-28",0
"2017-05-29",0
"2017-05-30",0
"2017-05-31",0
"2017-06-01",0
"2017-06-02",0
"2017-06-03",0
"2017-06-04",0
"2017-06-05",0
"2017-06-06",0
"2017-06-07",0
"2017-06-08",0
"2017-06-09",0
"2017-06-10",0
"2017-06-11",0
"2017-06-12",0
"2017-06-13",0
"2017-06-14",0
"2017-06-15",0
"2017-06-16",0
"2017-06-17",0
"2017-06-18",0
"2017-06-19",0
"2017-06-20",0
"2017-06-21",0
"2017-06-22",0
"2017-06-23",0
"2017-06-24",0
"2017-06-25",0
"2017-06-26",0
"2017-06-27",0
"2017-06-28",0
"2017-06-29",0
"2017-06-30",0
"2017-07-01",0
"2017-07-02",0
"2017-07-03",0
"2017-07-04",0
"2017-07-05",0
"2017-07-06",0
"2017-07-07",0
"2017-07-08",0
"2017-07-09",0
"2017-07-10",0
"2017-07-11",0
"2017-07-12",0
"2017-07-13",0
"2017-07-14",0
"2017-07-15",0
"2017-07-16",0
"2017-07-17",0
"2017-07-18",0
"2017-07-19",0
"2017-07-20",0
"2017-07-21",0
"2017-07-22",0
"2017-07-23",0
"2017-07-24",0
"2017-07-25",0
"2017-07-26",0
"2017-07-27",0
"2017-07-28",0
"2017-07-29",0
"2017-07-30",0
"2017-07-31",0
"2017-08-01",0
"2017-08-02",0
"2017-08-03",0
"2017-08-04",0
"2017-08-05",0
"2017-08-06",0
"2017-08-07",0
"2017-08-08",0
"2017-08-09",0
"2017-08-10",0
"2017-08-11",0
"2017-08-12",0
"2017-08-13",0
"2017-08-14",0
"2017-08-15",0
"2017-08-16",0
"2017-08-17",0
"2017-08-18",0
"2017-08-19",0
"2017-08-20",0
"2017-08-21",0
"2017-08-22",0
"2017-08-23",0
"2017-08-24",0
"2017-08-25",0
"2017-08-26",0
"2017-08-27",0
"2017-08-28",0
"2017-08-29",0
"2017-08-30",0
"2017-08-31",0
"2017-09-01",0
"2017-09-02",0
"2017-09-03",0
"2017-09-04",0
"2017-09-05",0
"2017-09-06",0
"2017-09-07",0
"2017-09-08",0
"2017-09-09",0
"2017-09-10",0
"2017-09-11",0
"2017-09-12",0
"2017-09-13",0
"2017-09-14",0
"2017-09-15",0
"2017-09-16",0
"2017-09-17",0
"2017-09-18",0
"2017-09-19",0
"2017-09-20",0
"2017-09-21",0
"2017-09-22",0
"2017-09-23",0
"2017-09-24",0
"2017-09-25",0
"2017-09-26",0
"2017-09-27",0
"2017-09-28",0
"2017-09-29",0
"2017-09-30",0
"2017-10-01",0
"2017-10-02",0
"2017-10-03",0
"2017-10-04",0
"2017-10-05",0
"2017-10-06",0
"2017-10-07",0
"2017-10-08",0
"2017-10-09",0
"2017-10-10",0
"2017-10-11",0
"2017-10-12",0
"2017-10-13",0
"2017-10-14",0
"2017-10-15",0
"2017-10-16",0
"2017-10-17",0
"2017-10-18",0
"2017-10-19",0
"2017-10-20",0
"2017-10-21",0
"2017-10-22",0
"2017-10-23",0
"2017-10-24",0
"2017-10-25",0
"2017-10-26",0
"2017-10-27",0
"2017-10-28",0
"2017-10-29",0
"2017-10-30",0
"2017-10-31",0
"2017-11-01",0
