"DateTime","(mm) SWE (SNODAS) at Navajo Mountain, 2015-11-02 to 2017-11-01"
"2016-10-08",0
"2016-10-09",0
"2016-10-10",0
"2016-10-11",0
"2016-10-12",0
"2016-10-13",0
"2016-10-14",0
"2016-10-15",0
"2016-10-16",0
"2016-10-17",0
"2016-10-18",0
"2016-10-19",0
"2016-10-20",0
"2016-10-21",0
"2016-10-22",0
"2016-10-23",0
"2016-10-24",0
"2016-10-25",0
"2016-10-26",0
"2016-10-27",0
"2016-10-28",0
"2016-10-29",0
"2016-10-30",0
"2016-10-31",0
"2016-11-01",0
"2016-11-02",0
"2016-11-03",0
"2016-11-04",0
"2016-11-05",0
"2016-11-06",0
"2016-11-07",0
"2016-11-08",0
"2016-11-09",0
"2016-11-10",0
"2016-11-11",0
"2016-11-12",0
"2016-11-13",0
"2016-11-14",0
"2016-11-15",0
"2016-11-16",0
"2016-11-17",0
"2016-11-18",0
"2016-11-19",0
"2016-11-20",0
"2016-11-21",0
"2016-11-22",0
"2016-11-23",0.0083
"2016-11-24",0
"2016-11-25",0
"2016-11-26",0
"2016-11-27",0
"2016-11-28",0
"2016-11-29",1.2015
"2016-11-30",0.4923
"2016-12-01",0.3815
"2016-12-02",0.266
"2016-12-03",0.3991
"2016-12-04",0.2162
"2016-12-05",0.0831
"2016-12-06",0
"2016-12-07",0
"2016-12-08",0
"2016-12-09",0
"2016-12-10",0
"2016-12-11",0
"2016-12-12",0
"2016-12-13",0
"2016-12-14",0
"2016-12-15",0
"2016-12-16",0
"2016-12-17",0.0083
"2016-12-18",5.2652
"2016-12-19",4.6302
"2016-12-20",3.7941
"2016-12-21",3.0633
"2016-12-22",1.907
"2016-12-23",9.3074
"2016-12-24",6.8325
"2016-12-25",5.8561
"2016-12-26",7.1537
"2016-12-27",6.8711
"2016-12-28",7.7052
"2016-12-29",6.1614
"2016-12-30",5.7837
"2016-12-31",5.0988
"2017-01-01",12.8241
"2017-01-02",11.5096
"2017-01-03",10.1807
"2017-01-04",11.7442
"2017-01-05",9.335
"2017-01-06",17.9301
"2017-01-07",19.4159
"2017-01-08",18.8054
"2017-01-09",15.3308
"2017-01-10",6.8755
"2017-01-11",6.1771
"2017-01-12",5.5203
"2017-01-13",9.3023
"2017-01-14",9.6568
"2017-01-15",19.6412
"2017-01-16",22.26
"2017-01-17",21.8766
"2017-01-18",21.6536
"2017-01-19",20.9663
"2017-01-20",23.1741
"2017-01-21",25.7874
"2017-01-22",25.8961
"2017-01-23",29.5861
"2017-01-24",31.252
"2017-01-25",32.4462
"2017-01-26",34.4938
"2017-01-27",34.2842
"2017-01-28",33.1529
"2017-01-29",32.0041
"2017-01-30",30.9586
"2017-01-31",32.4596
"2017-02-01",29.8224
"2017-02-02",31.9668
"2017-02-03",28.9808
"2017-02-04",26.901
"2017-02-05",24.8572
"2017-02-06",23.2609
"2017-02-07",21.9815
"2017-02-08",16.0955
"2017-02-09",10.4255
"2017-02-10",7.0418
"2017-02-11",2.1616
"2017-02-12",2.0119
"2017-02-13",2.4609
"2017-02-14",2.4609
"2017-02-15",2.4027
"2017-02-16",2.3362
"2017-02-17",2.2198
"2017-02-18",2.2863
"2017-02-19",2.2447
"2017-02-20",5.5576
"2017-02-21",3.1842
"2017-02-22",2.4609
"2017-02-23",2.2447
"2017-02-24",2.1865
"2017-02-25",2.1533
"2017-02-26",2.1034
"2017-02-27",2.0701
"2017-02-28",2.6638
"2017-03-01",3.9118
"2017-03-02",3.3971
"2017-03-03",2.8449
"2017-03-04",2.0618
"2017-03-05",1.8623
"2017-03-06",1.6046
"2017-03-07",1.5464
"2017-03-08",1.4549
"2017-03-09",1.3551
"2017-03-10",1.2221
"2017-03-11",1.0475
"2017-03-12",0.9727
"2017-03-13",0.8397
"2017-03-14",0.715
"2017-03-15",0.5487
"2017-03-16",0.3242
"2017-03-17",0.266
"2017-03-18",0.2162
"2017-03-19",0.0416
"2017-03-20",0
"2017-03-21",0
"2017-03-22",0
"2017-03-23",0
"2017-03-24",0.8644
"2017-03-25",0.1164
"2017-03-26",0.0998
"2017-03-27",0.0416
"2017-03-28",0.0083
"2017-03-29",0
"2017-03-30",0
"2017-03-31",0.0333
"2017-04-01",6.5186
"2017-04-02",3.6829
"2017-04-03",0.6485
"2017-04-04",6.7829
"2017-04-05",4.4632
"2017-04-06",3.2301
"2017-04-07",1.2637
"2017-04-08",0.0748
"2017-04-09",0
"2017-04-10",0
"2017-04-11",0
"2017-04-12",0
"2017-04-13",0
"2017-04-14",0
"2017-04-15",0
"2017-04-16",0
"2017-04-17",0
"2017-04-18",0
"2017-04-19",0
"2017-04-20",0
"2017-04-21",0
"2017-04-22",0
"2017-04-23",0
"2017-04-24",0
"2017-04-25",0
"2017-04-26",0
"2017-04-27",0
"2017-04-28",0
"2017-04-29",0
"2017-04-30",0
"2017-05-01",0
"2017-05-02",0
"2017-05-03",0
"2017-05-04",0
"2017-05-05",0
"2017-05-06",0
"2017-05-07",0
"2017-05-08",0
"2017-05-09",0
"2017-05-10",0
"2017-05-11",0
"2017-05-12",0
"2017-05-13",0
"2017-05-14",0
"2017-05-15",0
"2017-05-16",0
"2017-05-17",0
"2017-05-18",0.1164
"2017-05-19",0.4406
"2017-05-20",0.1081
"2017-05-21",0.0249
"2017-05-22",0
"2017-05-23",0
"2017-05-24",0
"2017-05-25",0
"2017-05-26",0
"2017-05-27",0
"2017-05-28",0
"2017-05-29",0
"2017-05-30",0
"2017-05-31",0
"2017-06-01",0
"2017-06-02",0
"2017-06-03",0
"2017-06-04",0
"2017-06-05",0
"2017-06-06",0
"2017-06-07",0
"2017-06-08",0
"2017-06-09",0
"2017-06-10",0
"2017-06-11",0
"2017-06-12",0
"2017-06-13",0
"2017-06-14",0
"2017-06-15",0
"2017-06-16",0
"2017-06-17",0
"2017-06-18",0
"2017-06-19",0
"2017-06-20",0
"2017-06-21",0
"2017-06-22",0
"2017-06-23",0
"2017-06-24",0
"2017-06-25",0
"2017-06-26",0
"2017-06-27",0
"2017-06-28",0
"2017-06-29",0
"2017-06-30",0
"2017-07-01",0
"2017-07-02",0
"2017-07-03",0
"2017-07-04",0
"2017-07-05",0
"2017-07-06",0
"2017-07-07",0
"2017-07-08",0
"2017-07-09",0
"2017-07-10",0
"2017-07-11",0
"2017-07-12",0
"2017-07-13",0
"2017-07-14",0
"2017-07-15",0
"2017-07-16",0
"2017-07-17",0
"2017-07-18",0
"2017-07-19",0
"2017-07-20",0
"2017-07-21",0
"2017-07-22",0
"2017-07-23",0
"2017-07-24",0
"2017-07-25",0
"2017-07-26",0
"2017-07-27",0
"2017-07-28",0
"2017-07-29",0
"2017-07-30",0
"2017-07-31",0
"2017-08-01",0
"2017-08-02",0
"2017-08-03",0
"2017-08-04",0
"2017-08-05",0
"2017-08-06",0
"2017-08-07",0
"2017-08-08",0
"2017-08-09",0
"2017-08-10",0
"2017-08-11",0
"2017-08-12",0
"2017-08-13",0
"2017-08-14",0
"2017-08-15",0
"2017-08-16",0
"2017-08-17",0
"2017-08-18",0
"2017-08-19",0
"2017-08-20",0
"2017-08-21",0
"2017-08-22",0
"2017-08-23",0
"2017-08-24",0
"2017-08-25",0
"2017-08-26",0
"2017-08-27",0
"2017-08-28",0
"2017-08-29",0
"2017-08-30",0
"2017-08-31",0
"2017-09-01",0
"2017-09-02",0
"2017-09-03",0
"2017-09-04",0
"2017-09-05",0
"2017-09-06",0
"2017-09-07",0
"2017-09-08",0
"2017-09-09",0
"2017-09-10",0
"2017-09-11",0
"2017-09-12",0
"2017-09-13",0
"2017-09-14",0
"2017-09-15",0
"2017-09-16",0
"2017-09-17",0
"2017-09-18",0
"2017-09-19",0
"2017-09-20",0
"2017-09-21",0
"2017-09-22",0
"2017-09-23",0
"2017-09-24",0
"2017-09-25",0
"2017-09-26",0
"2017-09-27",0
"2017-09-28",0
"2017-09-29",0
"2017-09-30",0
"2017-10-01",0
"2017-10-02",0
"2017-10-03",0
"2017-10-04",0
"2017-10-05",0
"2017-10-06",0
"2017-10-07",0
"2017-10-08",0
"2017-10-09",0
"2017-10-10",0
"2017-10-11",0
"2017-10-12",0
"2017-10-13",0
"2017-10-14",0
"2017-10-15",0
"2017-10-16",0
"2017-10-17",0
"2017-10-18",0
"2017-10-19",0
"2017-10-20",0
"2017-10-21",0
"2017-10-22",0
"2017-10-23",0
"2017-10-24",0
"2017-10-25",0
"2017-10-26",0
"2017-10-27",0
"2017-10-28",0
"2017-10-29",0
"2017-10-30",0
"2017-10-31",0
"2017-11-01",0
