"DateTime","(mm) SWE (SNODAS) at Black Mesa, 2012-10-02 to 2015-10-01"
"2013-01-06",40.6076
"2013-01-07",39.6571
"2013-01-08",38.6474
"2013-01-09",37.0903
"2013-01-10",35.923
"2013-01-11",31.9402
"2013-01-12",33.1761
"2013-01-13",32.8543
"2013-01-14",32.9125
"2013-01-15",32.6911
"2013-01-16",31.8575
"2013-01-17",31.1675
"2013-01-18",30.6277
"2013-01-19",30.2096
"2013-01-20",29.4381
"2013-01-21",28.7734
"2013-01-22",27.7913
"2013-01-23",26.9745
"2013-01-24",26.0063
"2013-01-25",24.6244
"2013-01-26",23.591
"2013-01-27",18.6505
"2013-01-28",9.4907
"2013-01-29",27.0733
"2013-01-30",28.7412
"2013-01-31",27.9492
"2013-02-01",27.1233
"2013-02-02",26.4281
"2013-02-03",25.8041
"2013-02-04",25.6847
"2013-02-05",25.3905
"2013-02-06",8.7708
"2013-02-07",7.194
"2013-02-08",6.3147
"2013-02-09",2.3321
"2013-02-10",14.7962
"2013-02-11",21.7975
"2013-02-12",22.6272
"2013-02-13",22.0879
"2013-02-14",21.1773
"2013-02-15",19.9924
"2013-02-16",18.2845
"2013-02-17",16.9022
"2013-02-18",11.0696
"2013-02-19",9.3075
"2013-02-20",6.562
"2013-02-21",9.1249
"2013-02-22",9.7272
"2013-02-23",8.6291
"2013-02-24",6.7981
"2013-02-25",6.6215
"2013-02-26",5.6242
"2013-02-27",1.2339
"2013-02-28",1.1129
"2013-03-01",0.9448
"2013-03-02",0.4154
"2013-03-03",0.1228
"2013-03-04",0.0006
"2013-03-05",0
"2013-03-06",0
"2013-03-07",0
"2013-03-08",0
"2013-03-09",0.7688
"2013-03-10",6.7254
"2013-03-11",3.8217
"2013-03-12",0.4808
"2013-03-13",0.0184
"2013-03-14",0
"2013-03-15",0
"2013-03-16",0
"2013-03-17",0
"2013-03-18",0
"2013-03-19",0
"2013-03-20",0
"2013-03-21",0
"2013-03-22",0
"2013-03-23",0
"2013-03-24",0
"2013-03-25",0
"2013-03-26",0
"2013-03-27",0
"2013-03-28",0
"2013-03-29",0
"2013-03-30",0
"2013-03-31",0
"2013-04-01",0
"2013-04-02",0
"2013-04-03",0
"2013-04-04",0
"2013-04-05",0
"2013-04-06",0
"2013-04-07",0
"2013-04-08",0
"2013-04-09",0
"2013-04-10",2.2391
"2013-04-11",0.9065
"2013-04-12",0
"2013-04-13",0
"2013-04-14",0
"2013-04-15",0
"2013-04-16",0
"2013-04-17",0
"2013-04-18",0.4374
"2013-04-19",0
"2013-04-20",0
"2013-04-21",0
"2013-04-22",0
"2013-04-23",0
"2013-04-24",0
"2013-04-25",0
"2013-04-26",0
"2013-04-27",0
"2013-04-28",0
"2013-04-29",0
"2013-04-30",0
"2013-05-01",0
"2013-05-02",0
"2013-05-03",0
"2013-05-04",0
"2013-05-05",0
"2013-05-06",0
"2013-05-07",0
"2013-05-08",0
"2013-05-09",0
"2013-05-10",0
"2013-05-11",0
"2013-05-12",0
"2013-05-13",0
"2013-05-14",0
"2013-05-15",0
"2013-05-16",0
"2013-05-17",0
"2013-05-18",0
"2013-05-19",0
"2013-05-20",0
"2013-05-21",0
"2013-05-22",0
"2013-05-23",0
"2013-05-24",0
"2013-05-25",0
"2013-05-26",0
"2013-05-27",0
"2013-05-28",0
"2013-05-29",0
"2013-05-30",0
"2013-05-31",0
"2013-06-01",0
"2013-06-02",0
"2013-06-03",0
"2013-06-04",0
"2013-06-05",0
"2013-06-06",0
"2013-06-07",0
"2013-06-08",0
"2013-06-09",0
"2013-06-10",0
"2013-06-11",0
"2013-06-12",0
"2013-06-13",0
"2013-06-14",0
"2013-06-15",0
"2013-06-16",0
"2013-06-17",0
"2013-06-18",0
"2013-06-19",0
"2013-06-20",0
"2013-06-21",0
"2013-06-22",0
"2013-06-23",0
"2013-06-24",0
"2013-06-25",0
"2013-06-26",0
"2013-06-27",0
"2013-06-28",0
"2013-06-29",0
"2013-06-30",0
"2013-07-01",0
"2013-07-02",0
"2013-07-03",0
"2013-07-04",0
"2013-07-05",0
"2013-07-06",0
"2013-07-07",0
"2013-07-08",0
"2013-07-09",0
"2013-07-10",0
"2013-07-11",0
"2013-07-12",0
"2013-07-13",0
"2013-07-14",0
"2013-07-15",0
"2013-07-16",0
"2013-07-17",0
"2013-07-18",0
"2013-07-19",0
"2013-07-20",0
"2013-07-21",0
"2013-07-22",0
"2013-07-23",0
"2013-07-24",0
"2013-07-25",0
"2013-07-26",0
"2013-07-27",0
"2013-07-28",0
"2013-07-29",0
"2013-07-30",0
"2013-07-31",0
"2013-08-01",0
"2013-08-02",0
"2013-08-03",0
"2013-08-04",0
"2013-08-05",0
"2013-08-06",0
"2013-08-07",0
"2013-08-08",0
"2013-08-09",0
"2013-08-10",0
"2013-08-11",0
"2013-08-12",0
"2013-08-13",0
"2013-08-14",0
"2013-08-15",0
"2013-08-16",0
"2013-08-17",0
"2013-08-18",0
"2013-08-19",0
"2013-08-20",0
"2013-08-21",0
"2013-08-22",0
"2013-08-23",0
"2013-08-24",0
"2013-08-25",0
"2013-08-26",0
"2013-08-27",0
"2013-08-28",0
"2013-08-29",0
"2013-08-30",0
"2013-08-31",0
"2013-09-01",0
"2013-09-02",0
"2013-09-03",0
"2013-09-04",0
"2013-09-05",0
"2013-09-06",0
"2013-09-07",0
"2013-09-08",0
"2013-09-09",0
"2013-09-10",0
"2013-09-11",0
"2013-09-12",0
"2013-09-13",0
"2013-09-14",0
"2013-09-15",0
"2013-09-16",0
"2013-09-17",0
"2013-09-18",0
"2013-09-19",0
"2013-09-20",0
"2013-09-21",0
"2013-09-22",0
"2013-09-23",0
"2013-09-24",0
"2013-09-25",0
"2013-09-26",0
"2013-09-27",0
"2013-09-28",0
"2013-09-29",0
"2013-09-30",0
"2013-10-01",0
"2013-10-02",0
"2013-10-03",0
"2013-10-04",0
"2013-10-05",0
"2013-10-06",0
"2013-10-07",0
"2013-10-08",0
"2013-10-09",0
"2013-10-10",0
"2013-10-11",0
"2013-10-12",0
"2013-10-13",0
"2013-10-14",0
"2013-10-15",0
"2013-10-16",0
"2013-10-17",0
"2013-10-18",0
"2013-10-19",0
"2013-10-20",0
"2013-10-21",0
"2013-10-22",0
"2013-10-23",0
"2013-10-24",0
"2013-10-25",0
"2013-10-26",0
"2013-10-27",0
"2013-10-28",0
"2013-10-29",0
"2013-10-30",0
"2013-10-31",0.8984
"2013-11-01",0.1283
"2013-11-02",0
"2013-11-03",0
"2013-11-04",0
"2013-11-05",0
"2013-11-06",0
"2013-11-07",0
"2013-11-08",0
"2013-11-09",0
"2013-11-10",0
"2013-11-11",0
"2013-11-12",0
"2013-11-13",0
"2013-11-14",0
"2013-11-15",0
"2013-11-16",0
"2013-11-17",0
"2013-11-18",0
"2013-11-19",0
"2013-11-20",0
"2013-11-21",0
"2013-11-22",0
"2013-11-23",1.1021
"2013-11-24",4.5261
"2013-11-25",12.7541
"2013-11-26",12.4187
"2013-11-27",11.652
"2013-11-28",0.6505
"2013-11-29",0.6133
"2013-11-30",0.5704
"2013-12-01",0.5755
"2013-12-02",0.5795
"2013-12-03",0.1568
"2013-12-04",0.0006
"2013-12-05",8.1598
"2013-12-06",8.1607
"2013-12-07",7.6817
"2013-12-08",9.1377
"2013-12-09",12.3921
"2013-12-10",12.0361
"2013-12-11",11.8099
"2013-12-12",11.447
"2013-12-13",11.703
"2013-12-14",11.2461
"2013-12-15",10.5232
"2013-12-16",9.699
"2013-12-17",8.887
"2013-12-18",8.1677
"2013-12-19",6.55
"2013-12-20",0.7989
"2013-12-21",9.9403
"2013-12-22",11.8493
"2013-12-23",11.3485
"2013-12-24",11.1025
"2013-12-25",10.1776
"2013-12-26",9.1189
"2013-12-27",7.5118
"2013-12-28",6.4664
"2013-12-29",5.6487
"2013-12-30",4.422
"2013-12-31",3.8663
"2014-01-01",3.1052
"2014-01-02",1.2649
"2014-01-03",0.7084
"2014-01-04",0.1222
"2014-01-05",0.0276
"2014-01-06",0.0133
"2014-01-07",0.0075
"2014-01-08",0.0037
"2014-01-09",0.0012
"2014-01-10",0
"2014-01-11",0
"2014-01-12",0
"2014-01-13",0
"2014-01-14",0
"2014-01-15",0
"2014-01-16",0
"2014-01-17",0
"2014-01-18",0
"2014-01-19",0
"2014-01-20",0
"2014-01-21",0
"2014-01-22",0
"2014-01-23",0
"2014-01-24",0
"2014-01-25",0
"2014-01-26",0
"2014-01-27",0
"2014-01-28",0
"2014-01-29",0
"2014-01-30",0
"2014-01-31",0
"2014-02-01",0.7186
"2014-02-02",2.3713
"2014-02-03",1.8287
"2014-02-04",2.8974
"2014-02-05",3.002
"2014-02-06",2.4561
"2014-02-07",3.3352
"2014-02-08",6.2205
"2014-02-09",2.7631
"2014-02-10",0.0065
"2014-02-11",0
"2014-02-12",0
"2014-02-13",0
"2014-02-14",0
"2014-02-15",0
"2014-02-16",0
"2014-02-17",0
"2014-02-18",0
"2014-02-19",0
"2014-02-20",0
"2014-02-21",0
"2014-02-22",0
"2014-02-23",0
"2014-02-24",0
"2014-02-25",0
"2014-02-26",0
"2014-02-27",0
"2014-02-28",0
"2014-03-01",0
"2014-03-02",1.3401
"2014-03-03",3.1332
"2014-03-04",1.2702
"2014-03-05",0.0261
"2014-03-06",0.0023
"2014-03-07",0
"2014-03-08",0
"2014-03-09",0
"2014-03-10",0
"2014-03-11",0
"2014-03-12",0
"2014-03-13",0
"2014-03-14",0
"2014-03-15",0
"2014-03-16",0
"2014-03-17",0
"2014-03-18",0
"2014-03-19",0
"2014-03-20",0
"2014-03-21",0
"2014-03-22",0
"2014-03-23",0
"2014-03-24",0
"2014-03-25",0
"2014-03-26",0
"2014-03-27",0.0574
"2014-03-28",0
"2014-03-29",0
"2014-03-30",0
"2014-03-31",0
"2014-04-01",0
"2014-04-02",0
"2014-04-03",4.8592
"2014-04-04",3.9128
"2014-04-05",1.3367
"2014-04-06",0.6055
"2014-04-07",0.0628
"2014-04-08",0
"2014-04-09",0
"2014-04-10",0
"2014-04-11",0
"2014-04-12",0
"2014-04-13",0
"2014-04-14",0
"2014-04-15",0
"2014-04-16",0
"2014-04-17",0
"2014-04-18",0
"2014-04-19",0
"2014-04-20",0
"2014-04-21",0
"2014-04-22",0
"2014-04-23",0
"2014-04-24",0
"2014-04-25",0
"2014-04-26",0
"2014-04-27",1.6066
"2014-04-28",0.0111
"2014-04-29",0
"2014-04-30",0
"2014-05-01",0
"2014-05-02",0
"2014-05-03",0
"2014-05-04",0
"2014-05-05",0
"2014-05-06",0
"2014-05-07",0
"2014-05-08",0
"2014-05-09",0
"2014-05-10",0
"2014-05-11",0
"2014-05-12",0
"2014-05-13",0
"2014-05-14",0
"2014-05-15",0
"2014-05-16",0
"2014-05-17",0
"2014-05-18",0
"2014-05-19",0
"2014-05-20",0
"2014-05-21",0
"2014-05-22",0
"2014-05-23",0
"2014-05-24",0
"2014-05-25",0
"2014-05-26",0
"2014-05-27",0
"2014-05-28",0
"2014-05-29",0
"2014-05-30",0
"2014-05-31",0
"2014-06-01",0
"2014-06-02",0
"2014-06-03",0
"2014-06-04",0
"2014-06-05",0
"2014-06-06",0
"2014-06-07",0
"2014-06-08",0
"2014-06-09",0
"2014-06-10",0
"2014-06-11",0
"2014-06-12",0
"2014-06-13",0
"2014-06-14",0
"2014-06-15",0
"2014-06-16",0
"2014-06-17",0
"2014-06-18",0
"2014-06-19",0
"2014-06-20",0
"2014-06-21",0
"2014-06-22",0
"2014-06-23",0
"2014-06-24",0
"2014-06-25",0
"2014-06-26",0
"2014-06-27",0
"2014-06-28",0
"2014-06-29",0
"2014-06-30",0
"2014-07-01",0
"2014-07-02",0
"2014-07-03",0
"2014-07-04",0
"2014-07-05",0
"2014-07-06",0
"2014-07-07",0
"2014-07-08",0
"2014-07-09",0
"2014-07-10",0
"2014-07-11",0
"2014-07-12",0
"2014-07-13",0
"2014-07-14",0
"2014-07-15",0
"2014-07-16",0
"2014-07-17",0
"2014-07-18",0
"2014-07-19",0
"2014-07-20",0
"2014-07-21",0
"2014-07-22",0
"2014-07-23",0
"2014-07-24",0
"2014-07-25",0
"2014-07-26",0
"2014-07-27",0
"2014-07-28",0
"2014-07-29",0
"2014-07-30",0
"2014-07-31",0
"2014-08-01",0
"2014-08-02",0
"2014-08-03",0
"2014-08-04",0
"2014-08-05",0
"2014-08-06",0
"2014-08-07",0
"2014-08-08",0
"2014-08-09",0
"2014-08-10",0
"2014-08-11",0
"2014-08-12",0
"2014-08-13",0
"2014-08-14",0
"2014-08-15",0
"2014-08-16",0
"2014-08-17",0
"2014-08-18",0
"2014-08-19",0
"2014-08-20",0
"2014-08-21",0
"2014-08-22",0
"2014-08-23",0
"2014-08-24",0
"2014-08-25",0
"2014-08-26",0
"2014-08-27",0
"2014-08-28",0
"2014-08-29",0
"2014-08-30",0
"2014-08-31",0
"2014-09-01",0
"2014-09-02",0
"2014-09-03",0
"2014-09-04",0
"2014-09-05",0
"2014-09-06",0
"2014-09-07",0
"2014-09-08",0
"2014-09-09",0
"2014-09-10",0
"2014-09-11",0
"2014-09-12",0
"2014-09-13",0
"2014-09-14",0
"2014-09-15",0
"2014-09-16",0
"2014-09-17",0
"2014-09-18",0
"2014-09-19",0
"2014-09-20",0
"2014-09-21",0
"2014-09-22",0
"2014-09-23",0
"2014-09-24",0
"2014-09-25",0
"2014-09-26",0
"2014-09-27",0
"2014-09-28",0
"2014-09-29",0
"2014-09-30",0
"2014-10-01",0
"2014-10-02",0
"2014-10-03",0
"2014-10-04",0
"2014-10-05",0
"2014-10-06",0
"2014-10-07",0
"2014-10-08",0
"2014-10-09",0
"2014-10-10",0
"2014-10-11",0
"2014-10-12",0
"2014-10-13",0
"2014-10-14",0
"2014-10-15",0
"2014-10-16",0
"2014-10-17",0
"2014-10-18",0
"2014-10-19",0
"2014-10-20",0
"2014-10-21",0
"2014-10-22",0
"2014-10-23",0
"2014-10-24",0
"2014-10-25",0
"2014-10-26",0
"2014-10-27",0
"2014-10-28",0
"2014-10-29",0
"2014-10-30",0
"2014-10-31",0
"2014-11-01",0
"2014-11-02",0
"2014-11-03",0
"2014-11-04",0
"2014-11-05",0
"2014-11-06",0
"2014-11-07",0
"2014-11-08",0
"2014-11-09",0
"2014-11-10",0
"2014-11-11",0
"2014-11-12",0
"2014-11-13",0
"2014-11-14",0
"2014-11-15",0
"2014-11-16",0
"2014-11-17",2.268
"2014-11-18",1.5185
"2014-11-19",0.9094
"2014-11-20",0.239
"2014-11-21",0.007
"2014-11-22",0
"2014-11-23",0
"2014-11-24",0.0058
"2014-11-25",0
"2014-11-26",0
"2014-11-27",0
"2014-11-28",0
"2014-11-29",0
"2014-11-30",0
"2014-12-01",0
"2014-12-02",0
"2014-12-03",0
"2014-12-04",0
"2014-12-05",0
"2014-12-06",0
"2014-12-07",0
"2014-12-08",0
"2014-12-09",0
"2014-12-10",0
"2014-12-11",0
"2014-12-12",0
"2014-12-13",0
"2014-12-14",1.4169
"2014-12-15",1.1611
"2014-12-16",0.999
"2014-12-17",0.4312
"2014-12-18",4.9552
"2014-12-19",6.7943
"2014-12-20",6.9288
"2014-12-21",6.9686
"2014-12-22",4.8275
"2014-12-23",0
"2014-12-24",0
"2014-12-25",0
"2014-12-26",1.3041
"2014-12-27",1.098
"2014-12-28",0.8428
"2014-12-29",0.3836
"2014-12-30",0.0001
"2014-12-31",0
"2015-01-01",1.2795
"2015-01-02",5.2862
"2015-01-03",5.1924
"2015-01-04",4.9013
"2015-01-05",4.696
"2015-01-06",4.5183
"2015-01-07",3.0223
"2015-01-08",0.5324
"2015-01-09",0.4479
"2015-01-10",0.1371
"2015-01-11",0.023
"2015-01-12",0.1254
"2015-01-13",0.7355
"2015-01-14",5.9498
"2015-01-15",8.5219
"2015-01-16",8.2478
"2015-01-17",7.6283
"2015-01-18",6.1588
"2015-01-19",5.2982
"2015-01-20",1.7878
"2015-01-21",1.3314
"2015-01-22",0.9288
"2015-01-23",0.651
"2015-01-24",0.2876
"2015-01-25",0.1045
"2015-01-26",0.0052
"2015-01-27",0
"2015-01-28",0
"2015-01-29",0
"2015-01-30",0.0128
"2015-01-31",15.6001
"2015-02-01",19.4559
"2015-02-02",18.1921
"2015-02-03",14.6015
"2015-02-04",5.876
"2015-02-05",0.0561
"2015-02-06",0
"2015-02-07",0
"2015-02-08",0
"2015-02-09",0
"2015-02-10",0
"2015-02-11",0
"2015-02-12",0
"2015-02-13",0
"2015-02-14",0
"2015-02-15",0
"2015-02-16",0
"2015-02-17",0
"2015-02-18",0
"2015-02-19",0
"2015-02-20",0
"2015-02-21",0
"2015-02-22",0
"2015-02-23",0.201
"2015-02-24",14.5316
"2015-02-25",24.3806
"2015-02-26",22.4048
"2015-02-27",21.5943
"2015-02-28",34.5283
"2015-03-01",41.9895
"2015-03-02",53.5009
"2015-03-03",35.3529
"2015-03-04",36.8963
"2015-03-05",36.3442
"2015-03-06",35.405
"2015-03-07",32.076
"2015-03-08",26.7532
"2015-03-09",19.4853
"2015-03-10",11.9492
"2015-03-11",6.7264
"2015-03-12",2.9155
"2015-03-13",1.9941
"2015-03-14",0.6627
"2015-03-15",0.1936
"2015-03-16",0.0296
"2015-03-17",0
"2015-03-18",0
"2015-03-19",0
"2015-03-20",0
"2015-03-21",0
"2015-03-22",0
"2015-03-23",0
"2015-03-24",0
"2015-03-25",0
"2015-03-26",0
"2015-03-27",0
"2015-03-28",0
"2015-03-29",0
"2015-03-30",0
"2015-03-31",0
"2015-04-01",0
"2015-04-02",0
"2015-04-03",0
"2015-04-04",0
"2015-04-05",0
"2015-04-06",0
"2015-04-07",0
"2015-04-08",0
"2015-04-09",0
"2015-04-10",0
"2015-04-11",0
"2015-04-12",0
"2015-04-13",0
"2015-04-14",0
"2015-04-15",0
"2015-04-16",0
"2015-04-17",0
"2015-04-18",0.0184
"2015-04-19",0
"2015-04-20",0
"2015-04-21",0
"2015-04-22",0
"2015-04-23",0
"2015-04-24",0
"2015-04-25",0
"2015-04-26",0.0301
"2015-04-27",0.0116
"2015-04-28",0
"2015-04-29",0
"2015-04-30",0
"2015-05-01",0
"2015-05-02",0
"2015-05-03",0
"2015-05-04",0
"2015-05-05",0
"2015-05-06",0
"2015-05-07",0
"2015-05-08",0
"2015-05-09",0
"2015-05-10",1.0527
"2015-05-11",0
"2015-05-12",0
"2015-05-13",0
"2015-05-14",0
"2015-05-15",0
"2015-05-16",0.0001
"2015-05-17",0
"2015-05-18",0
"2015-05-19",0
"2015-05-20",0
"2015-05-21",0
"2015-05-22",0
"2015-05-23",0
"2015-05-24",0
"2015-05-25",0
"2015-05-26",0
"2015-05-27",0
"2015-05-28",0
"2015-05-29",0
"2015-05-30",0
"2015-05-31",0
"2015-06-01",0
"2015-06-02",0
"2015-06-03",0
"2015-06-04",0
"2015-06-05",0
"2015-06-06",0
"2015-06-07",0
"2015-06-08",0
"2015-06-09",0
"2015-06-10",0
"2015-06-11",0
"2015-06-12",0
"2015-06-13",0
"2015-06-14",0
"2015-06-15",0
"2015-06-16",0
"2015-06-17",0
"2015-06-18",0
"2015-06-19",0
"2015-06-20",0
"2015-06-21",0
"2015-06-22",0
"2015-06-23",0
"2015-06-24",0
"2015-06-25",0
"2015-06-26",0
"2015-06-27",0
"2015-06-28",0
"2015-06-29",0
"2015-06-30",0
"2015-07-01",0
"2015-07-02",0
"2015-07-03",0
"2015-07-04",0
"2015-07-05",0
"2015-07-06",0
"2015-07-07",0
"2015-07-08",0
"2015-07-09",0
"2015-07-10",0
"2015-07-11",0
"2015-07-12",0
"2015-07-13",0
"2015-07-14",0
"2015-07-15",0
"2015-07-16",0
"2015-07-17",0
"2015-07-18",0
"2015-07-19",0
"2015-07-20",0
"2015-07-21",0
"2015-07-22",0
"2015-07-23",0
"2015-07-24",0
"2015-07-25",0
"2015-07-26",0
"2015-07-27",0
"2015-07-28",0
"2015-07-29",0
"2015-07-30",0
"2015-07-31",0
"2015-08-01",0
"2015-08-02",0
"2015-08-03",0
"2015-08-04",0
"2015-08-05",0
"2015-08-06",0
"2015-08-07",0
"2015-08-08",0
"2015-08-09",0
"2015-08-10",0
"2015-08-11",0
"2015-08-12",0
"2015-08-13",0
"2015-08-14",0
"2015-08-15",0
"2015-08-16",0
"2015-08-17",0
"2015-08-18",0
"2015-08-19",0
"2015-08-20",0
"2015-08-21",0
"2015-08-22",0
"2015-08-23",0
"2015-08-24",0
"2015-08-25",0
"2015-08-26",0
"2015-08-27",0
"2015-08-28",0
"2015-08-29",0
"2015-08-30",0
"2015-08-31",0
"2015-09-01",0
"2015-09-02",0
"2015-09-03",0
"2015-09-04",0
"2015-09-05",0
"2015-09-06",0
"2015-09-07",0
"2015-09-08",0
"2015-09-09",0
"2015-09-10",0
"2015-09-11",0
"2015-09-12",0
"2015-09-13",0
"2015-09-14",0
"2015-09-15",0
"2015-09-16",0
"2015-09-17",0
"2015-09-18",0
"2015-09-19",0
"2015-09-20",0
"2015-09-21",0
"2015-09-22",0
"2015-09-23",0
"2015-09-24",0
"2015-09-25",0
"2015-09-26",0
"2015-09-27",0
"2015-09-28",0
"2015-09-29",0
"2015-09-30",0
"2015-10-01",0
